Plot Title: 22224701,,,,,,,,
#,"Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224701, SEN S/N: 22224701)","Temp, °F (LGR S/N: 22224701, SEN S/N: 22224701)",Coupler Attached (LGR S/N: 22224701),Host Connected (LGR S/N: 22224701),Coupler Detached (LGR S/N: 22224701),Stopped (LGR S/N: 22224701),End Of File (LGR S/N: 22224701)
1564,5/29/2025 7:15,10.14,59.32,,,,,
1565,5/29/2025 7:20,10.12,59.29,,,,,
1566,5/29/2025 7:25,10.12,59.29,,,,,
1567,5/29/2025 7:30,10.12,59.29,,,,,
1568,5/29/2025 7:35,10.09,59.25,,,,,
1569,5/29/2025 7:40,10.07,59.25,,,,,
1570,5/29/2025 7:45,10.02,59.22,,,,,
1571,5/29/2025 7:50,9.97,59.18,,,,,
1572,5/29/2025 7:55,9.95,59.11,,,,,
1573,5/29/2025 8:00,9.97,59.11,,,,,
1574,5/29/2025 8:05,9.96,59.14,,,,,
1575,5/29/2025 8:10,9.95,59.14,,,,,
1576,5/29/2025 8:15,9.97,59.14,,,,,
1577,5/29/2025 8:20,9.95,59.14,,,,,
1578,5/29/2025 8:25,9.92,59.14,,,,,
1579,5/29/2025 8:30,9.9,59.11,,,,,
1580,5/29/2025 8:35,9.88,59.07,,,,,
1581,5/29/2025 8:40,9.85,59.04,,,,,
1582,5/29/2025 8:45,9.82,59,,,,,
1583,5/29/2025 8:50,9.8,58.96,,,,,
1584,5/29/2025 8:55,9.78,58.93,,,,,
1585,5/29/2025 9:00,9.79,58.93,,,,,
1586,5/29/2025 9:05,9.77,58.93,,,,,
1587,5/29/2025 9:10,9.76,58.93,,,,,
1588,5/29/2025 9:15,9.77,58.93,,,,,
1589,5/29/2025 9:20,9.85,58.96,,,,,
1590,5/29/2025 9:25,9.86,59.04,,,,,
1591,5/29/2025 9:30,9.86,59.07,,,,,
1592,5/29/2025 9:35,9.84,59.04,,,,,
1593,5/29/2025 9:40,9.84,59.07,,,,,
1594,5/29/2025 9:45,9.86,59.07,,,,,
1595,5/29/2025 9:50,9.93,59.11,,,,,
1596,5/29/2025 9:55,9.98,59.18,,,,,
1597,5/29/2025 10:00,9.99,59.25,,,,,
1598,5/29/2025 10:05,9.94,59.29,,,,,
1599,5/29/2025 10:10,9.96,59.32,,,,,
1600,5/29/2025 10:15,10.01,59.32,,,,,
1601,5/29/2025 10:20,10.04,59.36,,,,,
1602,5/29/2025 10:25,10.03,59.4,,,,,
1603,5/29/2025 10:30,10.03,59.4,,,,,
1604,5/29/2025 10:35,10.01,59.43,,,,,
1605,5/29/2025 10:40,9.98,59.43,,,,,
1606,5/29/2025 10:45,9.95,59.43,,,,,
1607,5/29/2025 10:50,9.92,59.4,,,,,
1608,5/29/2025 10:55,9.9,59.4,,,,,
1609,5/29/2025 11:00,9.86,59.36,,,,,
1610,5/29/2025 11:05,9.86,59.36,,,,,
1611,5/29/2025 11:10,9.82,59.36,,,,,
1612,5/29/2025 11:15,9.81,59.32,,,,,
1613,5/29/2025 11:20,9.8,59.32,,,,,
1614,5/29/2025 11:25,9.78,59.29,,,,,
1615,5/29/2025 11:30,9.78,59.29,,,,,
1616,5/29/2025 11:35,9.78,59.29,,,,,
1617,5/29/2025 11:40,9.79,59.29,,,,,
1618,5/29/2025 11:45,9.79,59.29,,,,,
1619,5/29/2025 11:50,9.77,59.29,,,,,
1620,5/29/2025 11:55,9.76,59.29,,,,,
1621,5/29/2025 12:00,9.7,59.25,,,,,
1622,5/29/2025 12:05,9.69,59.25,,,,,
1623,5/29/2025 12:10,9.67,59.25,,,,,
1624,5/29/2025 12:15,9.7,59.25,,,,,
1625,5/29/2025 12:20,9.73,59.25,,,,,
1626,5/29/2025 12:25,9.74,59.25,,,,,
1627,5/29/2025 12:30,9.73,59.25,,,,,
1628,5/29/2025 12:35,9.73,59.25,,,,,
1629,5/29/2025 12:40,9.73,59.25,,,,,
1630,5/29/2025 12:45,9.72,59.25,,,,,
1631,5/29/2025 12:50,9.7,59.22,,,,,
1632,5/29/2025 12:55,9.71,59.22,,,,,
1633,5/29/2025 13:00,9.72,59.22,,,,,
1634,5/29/2025 13:05,9.72,59.22,,,,,
1635,5/29/2025 13:10,9.74,59.22,,,,,
1636,5/29/2025 13:15,9.75,59.22,,,,,
1637,5/29/2025 13:20,9.76,59.25,,,,,
1638,5/29/2025 13:25,9.79,59.25,,,,,
1639,5/29/2025 13:30,9.8,59.25,,,,,
1640,5/29/2025 13:35,9.82,59.29,,,,,
1641,5/29/2025 13:40,9.85,59.29,,,,,
1642,5/29/2025 13:45,9.88,59.32,,,,,
1643,5/29/2025 13:50,9.9,59.32,,,,,
1644,5/29/2025 13:55,9.92,59.36,,,,,
1645,5/29/2025 14:00,9.98,59.4,,,,,
1646,5/29/2025 14:05,10.03,59.43,,,,,
1647,5/29/2025 14:10,10.02,59.43,,,,,
1648,5/29/2025 14:15,10.1,59.47,,,,,
1649,5/29/2025 14:20,10.12,59.5,,,,,
1650,5/29/2025 14:25,10.12,59.54,,,,,
1651,5/29/2025 14:30,10.12,59.54,,,,,
1652,5/29/2025 14:35,10.15,59.54,,,,,
1653,5/29/2025 14:40,10.16,59.54,,,,,
1654,5/29/2025 14:45,10.1,59.54,,,,,
1655,5/29/2025 14:50,9.99,59.5,,,,,
1656,5/29/2025 14:55,9.93,59.47,,,,,
1657,5/29/2025 15:00,9.9,59.43,,,,,
1658,5/29/2025 15:05,9.9,59.43,,,,,
1659,5/29/2025 15:10,9.9,59.43,,,,,
1660,5/29/2025 15:15,9.93,59.47,,,,,
1661,5/29/2025 15:20,10.02,59.47,,,,,
1662,5/29/2025 15:25,10.12,59.47,,,,,
1663,5/29/2025 15:30,10.28,59.5,,,,,
1664,5/29/2025 15:35,10.31,59.54,,,,,
1665,5/29/2025 15:40,10.41,59.58,,,,,
1666,5/29/2025 15:45,10.39,59.61,,,,,
1667,5/29/2025 15:50,10.38,59.61,,,,,
1668,5/29/2025 15:55,10.42,59.61,,,,,
1669,5/29/2025 16:00,10.45,59.58,,,,,
1670,5/29/2025 16:05,10.42,59.58,,,,,
1671,5/29/2025 16:10,10.38,59.54,,,,,
1672,5/29/2025 16:15,10.29,59.47,,,,,
1673,5/29/2025 16:20,10.4,59.43,,,,,
1674,5/29/2025 16:25,10.52,59.54,,,,,
1675,5/29/2025 16:30,10.55,59.61,,,,,
1676,5/29/2025 16:35,10.58,59.65,,,,,
1677,5/29/2025 16:40,10.56,59.68,,,,,
1678,5/29/2025 16:45,10.54,59.68,,,,,
1679,5/29/2025 16:50,10.48,59.61,,,,,
1680,5/29/2025 16:55,10.38,59.54,,,,,
1681,5/29/2025 17:00,10.32,59.43,,,,,
1682,5/29/2025 17:05,10.31,59.4,,,,,
1683,5/29/2025 17:10,10.31,59.4,,,,,
1684,5/29/2025 17:15,10.3,59.36,,,,,
1685,5/29/2025 17:20,10.35,59.29,,,,,
1686,5/29/2025 17:25,10.39,59.22,,,,,
1687,5/29/2025 17:30,10.39,59.18,,,,,
1688,5/29/2025 17:35,10.34,59.18,,,,,
1689,5/29/2025 17:40,10.3,59.18,,,,,
1690,5/29/2025 17:45,10.2,59.18,,,,,
1691,5/29/2025 17:50,10.15,59.14,,,,,
1692,5/29/2025 17:55,10.12,59.11,,,,,
1693,5/29/2025 18:00,10.06,59.11,,,,,
1694,5/29/2025 18:05,9.99,59.14,,,,,
1695,5/29/2025 18:10,9.97,59.11,,,,,
1696,5/29/2025 18:15,9.93,59.11,,,,,
1697,5/29/2025 18:20,9.88,59.11,,,,,
1698,5/29/2025 18:25,9.86,59.14,,,,,
1699,5/29/2025 18:30,9.85,59.14,,,,,
1700,5/29/2025 18:35,9.83,59.11,,,,,
1701,5/29/2025 18:40,9.84,59.07,,,,,
1702,5/29/2025 18:45,9.85,59.07,,,,,
1703,5/29/2025 18:50,9.86,59,,,,,
1704,5/29/2025 18:55,9.86,59,,,,,
1705,5/29/2025 19:00,9.87,58.96,,,,,
1706,5/29/2025 19:05,9.86,58.96,,,,,
1707,5/29/2025 19:10,9.86,59,,,,,
1708,5/29/2025 19:15,9.86,59.04,,,,,
1709,5/29/2025 19:20,9.86,59.11,,,,,
1710,5/29/2025 19:25,9.86,59.18,,,,,
1711,5/29/2025 19:30,9.84,59.18,,,,,
1712,5/29/2025 19:35,9.86,59.22,,,,,
1713,5/29/2025 19:40,9.85,59.18,,,,,
1714,5/29/2025 19:45,9.84,59.14,,,,,
1715,5/29/2025 19:50,9.83,59.11,,,,,
1716,5/29/2025 19:55,9.84,59.11,,,,,
1717,5/29/2025 20:00,9.84,59.11,,,,,
1718,5/29/2025 20:05,9.84,59.07,,,,,
1719,5/29/2025 20:10,9.84,59.07,,,,,
1720,5/29/2025 20:15,9.82,59.04,,,,,
1721,5/29/2025 20:20,9.83,59,,,,,
1722,5/29/2025 20:25,9.82,59,,,,,
1723,5/29/2025 20:30,9.81,58.96,,,,,
1724,5/29/2025 20:35,9.83,58.93,,,,,
1725,5/29/2025 20:40,9.82,58.89,,,,,
1726,5/29/2025 20:45,9.82,58.86,,,,,
1727,5/29/2025 20:50,9.82,58.86,,,,,
1728,5/29/2025 20:55,9.81,58.82,,,,,
1729,5/29/2025 21:00,9.81,58.82,,,,,
1730,5/29/2025 21:05,9.8,58.82,,,,,
1731,5/29/2025 21:10,9.8,58.82,,,,,
1732,5/29/2025 21:15,9.78,58.86,,,,,
1733,5/29/2025 21:20,9.8,58.86,,,,,
1734,5/29/2025 21:25,9.78,58.89,,,,,
1735,5/29/2025 21:30,9.78,58.93,,,,,
1736,5/29/2025 21:35,9.79,58.93,,,,,
1737,5/29/2025 21:40,9.78,58.96,,,,,
1738,5/29/2025 21:45,9.8,59,,,,,
1739,5/29/2025 21:50,9.79,59.07,,,,,
1740,5/29/2025 21:55,9.79,59.07,,,,,
1741,5/29/2025 22:00,9.8,59.07,,,,,
1742,5/29/2025 22:05,10.82,59.58,,,,,
1743,5/29/2025 22:10,10.8,59.79,,,,,
1744,5/29/2025 22:15,10.77,59.86,,,,,
1745,5/29/2025 22:20,10.77,59.94,,,,,
1746,5/29/2025 22:25,10.79,59.97,,,,,
1747,5/29/2025 22:30,10.8,60.04,,,,,
1748,5/29/2025 22:35,10.79,60.08,,,,,
1749,5/29/2025 22:40,10.8,60.08,,,,,
1750,5/29/2025 22:45,10.79,60.08,,,,,
1751,5/29/2025 22:50,10.81,60.08,,,,,
1752,5/29/2025 22:55,10.8,60.08,,,,,
1753,5/29/2025 23:00,10.79,60.04,,,,,
1754,5/29/2025 23:05,10.78,60.04,,,,,
1755,5/29/2025 23:10,10.78,60.01,,,,,
1756,5/29/2025 23:15,10.77,60.01,,,,,
1757,5/29/2025 23:20,10.77,59.97,,,,,
1758,5/29/2025 23:25,10.77,59.94,,,,,
1759,5/29/2025 23:30,10.76,59.94,,,,,
1760,5/29/2025 23:35,10.76,59.9,,,,,
1761,5/29/2025 23:40,10.76,59.86,,,,,
1762,5/29/2025 23:45,10.75,59.83,,,,,
1763,5/29/2025 23:50,10.74,59.83,,,,,
1764,5/29/2025 23:55,10.74,59.79,,,,,
1765,5/30/2025 0:00,10.71,59.79,,,,,
1766,5/30/2025 0:05,10.73,59.79,,,,,
1767,5/30/2025 0:10,10.71,59.79,,,,,
1768,5/30/2025 0:15,10.71,59.83,,,,,
1769,5/30/2025 0:20,10.72,59.83,,,,,
1770,5/30/2025 0:25,10.67,59.9,,,,,
1771,5/30/2025 0:30,10.66,59.9,,,,,
1772,5/30/2025 0:35,10.65,59.94,,,,,
1773,5/30/2025 0:40,10.64,59.94,,,,,
1774,5/30/2025 0:45,10.64,59.94,,,,,
1775,5/30/2025 0:50,10.65,59.94,,,,,
1776,5/30/2025 0:55,10.63,59.94,,,,,
1777,5/30/2025 1:00,10.62,59.97,,,,,
1778,5/30/2025 1:05,10.64,59.97,,,,,
1779,5/30/2025 1:10,10.63,60.01,,,,,
1780,5/30/2025 1:15,10.63,60.04,,,,,
1781,5/30/2025 1:20,10.62,60.08,,,,,
1782,5/30/2025 1:25,10.6,60.12,,,,,
1783,5/30/2025 1:30,10.59,60.12,,,,,
1784,5/30/2025 1:35,10.59,60.12,,,,,
1785,5/30/2025 1:40,10.59,60.15,,,,,
1786,5/30/2025 1:45,10.59,60.15,,,,,
1787,5/30/2025 1:50,10.61,60.12,,,,,
1788,5/30/2025 1:55,10.63,60.08,,,,,
1789,5/30/2025 2:00,10.63,60.04,,,,,
1790,5/30/2025 2:05,10.65,60.04,,,,,
1791,5/30/2025 2:10,10.68,60.01,,,,,
1792,5/30/2025 2:15,10.69,60.01,,,,,
1793,5/30/2025 2:20,10.71,60.01,,,,,
1794,5/30/2025 2:25,10.73,60.01,,,,,
1795,5/30/2025 2:30,10.77,60.01,,,,,
1796,5/30/2025 2:35,10.77,60.01,,,,,
1797,5/30/2025 2:40,10.79,60.04,,,,,
1798,5/30/2025 2:45,10.78,60.04,,,,,
1799,5/30/2025 2:50,10.82,60.08,,,,,
1800,5/30/2025 2:55,10.82,60.15,,,,,
1801,5/30/2025 3:00,10.82,60.19,,,,,
1802,5/30/2025 3:05,10.82,60.22,,,,,
1803,5/30/2025 3:10,10.78,60.22,,,,,
1804,5/30/2025 3:15,10.77,60.19,,,,,
1805,5/30/2025 3:20,10.75,60.19,,,,,
1806,5/30/2025 3:25,10.74,60.15,,,,,
1807,5/30/2025 3:30,10.73,60.08,,,,,
1808,5/30/2025 3:35,10.73,60.04,,,,,
1809,5/30/2025 3:40,10.72,60.01,,,,,
1810,5/30/2025 3:45,10.74,60.01,,,,,
1811,5/30/2025 3:50,10.75,59.97,,,,,
1812,5/30/2025 3:55,10.76,59.97,,,,,
1813,5/30/2025 4:00,10.79,59.97,,,,,
1814,5/30/2025 4:05,10.8,60.01,,,,,
1815,5/30/2025 4:10,10.79,60.01,,,,,
1816,5/30/2025 4:15,10.76,59.97,,,,,
1817,5/30/2025 4:20,10.74,59.97,,,,,
1818,5/30/2025 4:25,10.74,59.94,,,,,
1819,5/30/2025 4:30,10.72,59.94,,,,,
1820,5/30/2025 4:35,10.72,59.94,,,,,
1821,5/30/2025 4:40,10.71,59.9,,,,,
1822,5/30/2025 4:45,10.67,59.9,,,,,
1823,5/30/2025 4:50,10.64,59.86,,,,,
1824,5/30/2025 4:55,10.61,59.83,,,,,
1825,5/30/2025 5:00,10.61,59.83,,,,,
1826,5/30/2025 5:05,10.56,59.79,,,,,
1827,5/30/2025 5:10,10.53,59.72,,,,,
1828,5/30/2025 5:15,10.49,59.65,,,,,
1829,5/30/2025 5:20,10.45,59.58,,,,,
1830,5/30/2025 5:25,10.38,59.5,,,,,
1831,5/30/2025 5:30,10.35,59.4,,,,,
1832,5/30/2025 5:35,10.3,59.36,,,,,
1833,5/30/2025 5:40,10.29,59.29,,,,,
1834,5/30/2025 5:45,10.26,59.25,,,,,
1835,5/30/2025 5:50,10.25,59.25,,,,,
1836,5/30/2025 5:55,10.24,59.25,,,,,
1837,5/30/2025 6:00,10.24,59.25,,,,,
1838,5/30/2025 6:05,10.25,59.25,,,,,
1839,5/30/2025 6:10,10.25,59.25,,,,,
1840,5/30/2025 6:15,10.23,59.29,,,,,
1841,5/30/2025 6:20,10.27,59.29,,,,,
1842,5/30/2025 6:25,10.26,59.29,,,,,
1843,5/30/2025 6:30,10.28,59.29,,,,,
1844,5/30/2025 6:35,10.29,59.32,,,,,
1845,5/30/2025 6:40,10.28,59.32,,,,,
1846,5/30/2025 6:45,10.26,59.32,,,,,
1847,5/30/2025 6:50,10.3,59.32,,,,,
1848,5/30/2025 6:55,10.28,59.32,,,,,
1849,5/30/2025 7:00,10.29,59.32,,,,,
1850,5/30/2025 7:05,10.28,59.32,,,,,
1851,5/30/2025 7:10,10.25,59.32,,,,,
1852,5/30/2025 7:15,10.26,59.32,,,,,
1853,5/30/2025 7:20,10.28,59.32,,,,,
1854,5/30/2025 7:25,10.28,59.32,,,,,
1855,5/30/2025 7:30,10.26,59.32,,,,,
1856,5/30/2025 7:35,10.28,59.32,,,,,
1857,5/30/2025 7:40,10.29,59.32,,,,,
1858,5/30/2025 7:45,10.3,59.32,,,,,
1859,5/30/2025 7:50,10.28,59.32,,,,,
1860,5/30/2025 7:55,10.29,59.32,,,,,
1861,5/30/2025 8:00,10.31,59.32,,,,,
1862,5/30/2025 8:05,10.28,59.32,,,,,
1863,5/30/2025 8:10,10.29,59.32,,,,,
1864,5/30/2025 8:15,10.3,59.32,,,,,
1865,5/30/2025 8:20,10.29,59.32,,,,,
1866,5/30/2025 8:25,10.28,59.32,,,,,
1867,5/30/2025 8:30,10.29,59.32,,,,,
1868,5/30/2025 8:35,10.27,59.32,,,,,
1869,5/30/2025 8:40,10.29,59.32,,,,,
1870,5/30/2025 8:45,10.26,59.32,,,,,
1871,5/30/2025 8:50,10.23,59.36,,,,,
1872,5/30/2025 8:55,10.25,59.36,,,,,
1873,5/30/2025 9:00,10.26,59.4,,,,,
1874,5/30/2025 9:05,10.27,59.4,,,,,
1875,5/30/2025 9:10,10.26,59.43,,,,,
1876,5/30/2025 9:15,10.27,59.47,,,,,
1877,5/30/2025 9:20,10.33,59.5,,,,,
1878,5/30/2025 9:25,10.37,59.54,,,,,
1879,5/30/2025 9:30,10.38,59.58,,,,,
1880,5/30/2025 9:35,10.41,59.58,,,,,
1881,5/30/2025 9:40,10.42,59.61,,,,,
1882,5/30/2025 9:45,10.42,59.61,,,,,
1883,5/30/2025 9:50,10.42,59.61,,,,,
1884,5/30/2025 9:55,10.42,59.61,,,,,
1885,5/30/2025 10:00,10.42,59.61,,,,,
1886,5/30/2025 10:05,10.52,59.65,,,,,
1887,5/30/2025 10:10,10.53,59.68,,,,,
1888,5/30/2025 10:15,10.52,59.68,,,,,
1889,5/30/2025 10:20,10.53,59.68,,,,,
1890,5/30/2025 10:25,10.54,59.68,,,,,
1891,5/30/2025 10:30,10.51,59.68,,,,,
1892,5/30/2025 10:35,10.51,59.68,,,,,
1893,5/30/2025 10:40,10.51,59.68,,,,,
1894,5/30/2025 10:45,10.52,59.68,,,,,
1895,5/30/2025 10:50,10.51,59.68,,,,,
1896,5/30/2025 10:55,10.51,59.68,,,,,
1897,5/30/2025 11:00,10.49,59.68,,,,,
1898,5/30/2025 11:05,10.5,59.68,,,,,
1899,5/30/2025 11:10,10.49,59.68,,,,,
1900,5/30/2025 11:15,10.48,59.68,,,,,
1901,5/30/2025 11:20,10.5,59.72,,,,,
1902,5/30/2025 11:25,10.48,59.72,,,,,
1903,5/30/2025 11:30,10.49,59.72,,,,,
1904,5/30/2025 11:35,10.46,59.76,,,,,
1905,5/30/2025 11:40,10.46,59.76,,,,,
1906,5/30/2025 11:45,10.45,59.76,,,,,
1907,5/30/2025 11:50,10.43,59.79,,,,,
1908,5/30/2025 11:55,10.44,59.79,,,,,
1909,5/30/2025 12:00,10.44,59.79,,,,,
1910,5/30/2025 12:05,10.43,59.79,,,,,
1911,5/30/2025 12:10,10.43,59.83,,,,,
1912,5/30/2025 12:15,10.44,59.83,,,,,
1913,5/30/2025 12:20,10.42,59.83,,,,,
1914,5/30/2025 12:25,10.39,59.83,,,,,
1915,5/30/2025 12:30,10.41,59.83,,,,,
1916,5/30/2025 12:35,10.42,59.83,,,,,
1917,5/30/2025 12:40,10.42,59.86,,,,,
1918,5/30/2025 12:45,10.41,59.86,,,,,
1919,5/30/2025 12:50,10.41,59.86,,,,,
1920,5/30/2025 12:55,10.43,59.86,,,,,
1921,5/30/2025 13:00,10.39,59.9,,,,,
1922,5/30/2025 13:05,10.41,59.9,,,,,
1923,5/30/2025 13:10,10.39,59.9,,,,,
1924,5/30/2025 13:15,10.38,59.9,,,,,
1925,5/30/2025 13:20,10.37,59.94,,,,,
1926,5/30/2025 13:25,10.38,59.94,,,,,
1927,5/30/2025 13:30,10.36,59.94,,,,,
1928,5/30/2025 13:35,10.36,59.94,,,,,
1929,5/30/2025 13:40,10.36,59.94,,,,,
1930,5/30/2025 13:45,10.35,59.94,,,,,
1931,5/30/2025 13:50,10.34,59.94,,,,,
1932,5/30/2025 13:55,10.35,59.94,,,,,
1933,5/30/2025 14:00,10.35,59.94,,,,,
1934,5/30/2025 14:05,10.35,59.94,,,,,
1935,5/30/2025 14:10,10.35,59.94,,,,,
1936,5/30/2025 14:15,10.35,59.94,,,,,
1937,5/30/2025 14:20,10.35,59.94,,,,,
1938,5/30/2025 14:25,10.35,59.94,,,,,
1939,5/30/2025 14:30,10.35,59.97,,,,,
1940,5/30/2025 14:35,10.36,59.97,,,,,
1941,5/30/2025 14:40,10.39,59.97,,,,,
1942,5/30/2025 14:45,10.39,59.97,,,,,
1943,5/30/2025 14:50,10.39,59.97,,,,,
1944,5/30/2025 14:55,10.41,60.01,,,,,
1945,5/30/2025 15:00,10.4,60.01,,,,,
1946,5/30/2025 15:05,10.44,60.01,,,,,
1947,5/30/2025 15:10,10.46,60.01,,,,,
1948,5/30/2025 15:15,10.47,60.01,,,,,
1949,5/30/2025 15:20,10.47,60.01,,,,,
1950,5/30/2025 15:25,10.5,60.01,,,,,
1951,5/30/2025 15:30,10.51,60.01,,,,,
1952,5/30/2025 15:35,10.57,60.01,,,,,
1953,5/30/2025 15:40,10.58,60.01,,,,,
1954,5/30/2025 15:45,10.6,60.01,,,,,
1955,5/30/2025 15:50,10.59,60.01,,,,,
1956,5/30/2025 15:55,10.59,60.01,,,,,
1957,5/30/2025 16:00,10.6,60.01,,,,,
1958,5/30/2025 16:05,10.87,60.01,,,,,
1959,5/30/2025 16:10,10.85,60.01,,,,,
1960,5/30/2025 16:15,10.86,60.01,,,,,
1961,5/30/2025 16:20,10.88,60.01,,,,,
1962,5/30/2025 16:25,10.85,60.01,,,,,
1963,5/30/2025 16:30,10.85,60.01,,,,,
1964,5/30/2025 16:35,10.85,60.01,,,,,
1965,5/30/2025 16:40,10.84,59.97,,,,,
1966,5/30/2025 16:45,10.83,59.97,,,,,
1967,5/30/2025 16:50,10.85,59.97,,,,,
1968,5/30/2025 16:55,10.86,59.97,,,,,
1969,5/30/2025 17:00,10.87,59.97,,,,,
1970,5/30/2025 17:05,10.83,59.97,,,,,
1971,5/30/2025 17:10,10.84,59.97,,,,,
1972,5/30/2025 17:15,10.85,59.97,,,,,
1973,5/30/2025 17:20,10.84,59.97,,,,,
1974,5/30/2025 17:25,10.85,59.97,,,,,
1975,5/30/2025 17:30,10.85,59.94,,,,,
1976,5/30/2025 17:35,10.9,59.94,,,,,
1977,5/30/2025 17:40,10.88,59.94,,,,,
1978,5/30/2025 17:45,10.91,59.94,,,,,
1979,5/30/2025 17:50,10.93,59.97,,,,,
1980,5/30/2025 17:55,10.97,59.97,,,,,
1981,5/30/2025 18:00,11,60.01,,,,,
1982,5/30/2025 18:05,11.01,60.08,,,,,
1983,5/30/2025 18:10,11.04,60.15,,,,,
1984,5/30/2025 18:15,11.06,60.22,,,,,
1985,5/30/2025 18:20,11.07,60.33,,,,,
1986,5/30/2025 18:25,11.06,60.4,,,,,
1987,5/30/2025 18:30,11.06,60.44,,,,,
1988,5/30/2025 18:35,11.01,60.48,,,,,
1989,5/30/2025 18:40,11,60.44,,,,,
1990,5/30/2025 18:45,11,60.4,,,,,
1991,5/30/2025 18:50,10.98,60.4,,,,,
1992,5/30/2025 18:55,10.98,60.37,,,,,
1993,5/30/2025 19:00,10.98,60.3,,,,,
1994,5/30/2025 19:05,10.97,60.3,,,,,
1995,5/30/2025 19:10,10.97,60.22,,,,,
1996,5/30/2025 19:15,10.98,60.19,,,,,
1997,5/30/2025 19:20,10.97,60.19,,,,,
1998,5/30/2025 19:25,11.01,60.44,,,,,
1999,5/30/2025 19:30,10.98,60.66,,,,,
2000,5/30/2025 19:35,10.99,60.76,,,,,
2001,5/30/2025 19:40,10.92,61.05,,,,,
2002,5/30/2025 19:45,10.9,61.05,,,,,
2003,5/30/2025 19:50,10.91,60.94,,,,,
2004,5/30/2025 19:55,10.91,60.98,,,,,
2005,5/30/2025 20:00,10.92,60.91,,,,,
2006,5/30/2025 20:05,10.91,60.84,,,,,
2007,5/30/2025 20:10,10.94,60.8,,,,,
2008,5/30/2025 20:15,10.92,60.76,,,,,
2009,5/30/2025 20:20,10.92,60.73,,,,,
2010,5/30/2025 20:25,10.92,60.62,,,,,
2011,5/30/2025 20:30,10.9,60.51,,,,,
2012,5/30/2025 20:35,10.91,60.51,,,,,
2013,5/30/2025 20:40,10.9,60.44,,,,,
2014,5/30/2025 20:45,10.89,60.37,,,,,
2015,5/30/2025 20:50,10.87,60.3,,,,,
2016,5/30/2025 20:55,10.89,60.22,,,,,
2017,5/30/2025 21:00,10.88,60.22,,,,,
2018,5/30/2025 21:05,10.89,60.19,,,,,
2019,5/30/2025 21:10,10.89,60.19,,,,,
2020,5/30/2025 21:15,10.89,60.15,,,,,
2021,5/30/2025 21:20,10.93,60.26,,,,,
2022,5/30/2025 21:25,10.97,60.33,,,,,
2023,5/30/2025 21:30,10.95,60.4,,,,,
2024,5/30/2025 21:35,10.98,60.44,,,,,
2025,5/30/2025 21:40,11.01,60.58,,,,,
2026,5/30/2025 21:45,11.05,60.73,,,,,
2027,5/30/2025 21:50,11.05,60.94,,,,,
2028,5/30/2025 21:55,11.02,61.12,,,,,
2029,5/30/2025 22:00,10.99,61.16,,,,,
2030,5/30/2025 22:05,10.94,61.12,,,,,
2031,5/30/2025 22:10,10.93,61.05,,,,,
2032,5/30/2025 22:15,10.92,61.09,,,,,
2033,5/30/2025 22:20,10.92,61.16,,,,,
2034,5/30/2025 22:25,10.92,61.2,,,,,
2035,5/30/2025 22:30,10.9,61.2,,,,,
2036,5/30/2025 22:35,10.88,61.2,,,,,
2037,5/30/2025 22:40,10.86,61.16,,,,,
2038,5/30/2025 22:45,10.85,61.16,,,,,
2039,5/30/2025 22:50,10.85,61.23,,,,,
2040,5/30/2025 22:55,10.89,61.3,,,,,
2041,5/30/2025 23:00,10.9,61.38,,,,,
2042,5/30/2025 23:05,10.92,61.38,,,,,
2043,5/30/2025 23:10,10.95,61.41,,,,,
2044,5/30/2025 23:15,10.96,61.45,,,,,
2045,5/30/2025 23:20,10.99,61.45,,,,,
2046,5/30/2025 23:25,10.98,61.45,,,,,
2047,5/30/2025 23:30,11,61.41,,,,,
2048,5/30/2025 23:35,11.01,61.45,,,,,
2049,5/30/2025 23:40,11.07,61.45,,,,,
2050,5/30/2025 23:45,11.1,61.48,,,,,
2051,5/30/2025 23:50,11.16,61.52,,,,,
2052,5/30/2025 23:55,11.15,61.56,,,,,
2053,5/31/2025 0:00,11.17,61.59,,,,,
2054,5/31/2025 0:05,11.15,61.59,,,,,
2055,5/31/2025 0:10,11.15,61.59,,,,,
2056,5/31/2025 0:15,11.14,61.56,,,,,
2057,5/31/2025 0:20,11.13,61.56,,,,,
2058,5/31/2025 0:25,11.12,61.52,,,,,
2059,5/31/2025 0:30,11.11,61.52,,,,,
2060,5/31/2025 0:35,11.1,61.48,,,,,
2061,5/31/2025 0:40,11.08,61.45,,,,,
2062,5/31/2025 0:45,11.06,61.41,,,,,
2063,5/31/2025 0:50,11.05,61.38,,,,,
2064,5/31/2025 0:55,11.02,61.3,,,,,
2065,5/31/2025 1:00,11.02,61.27,,,,,
2066,5/31/2025 1:05,10.99,61.23,,,,,
2067,5/31/2025 1:10,10.98,61.2,,,,,
2068,5/31/2025 1:15,10.97,61.16,,,,,
2069,5/31/2025 1:20,10.98,61.12,,,,,
2070,5/31/2025 1:25,10.98,61.12,,,,,
2071,5/31/2025 1:30,10.99,61.12,,,,,
2072,5/31/2025 1:35,10.95,61.05,,,,,
2073,5/31/2025 1:40,10.96,61.05,,,,,
2074,5/31/2025 1:45,10.93,61.02,,,,,
2075,5/31/2025 1:50,10.93,60.98,,,,,
