Plot Title: 22224703,,,,,,,,,
#,"Date Time, GMT+00:00",do.mgl,"Temp, °F (LGR S/N: 22224703, SEN S/N: 22224703)","DO Adj Conc, mg/L (LGR S/N: 22224703)",Coupler Detached (LGR S/N: 22224703),Coupler Attached (LGR S/N: 22224703),Host Connected (LGR S/N: 22224703),Stopped (LGR S/N: 22224703),End Of File (LGR S/N: 22224703)
4774,8/1/2025 8:02,,67.86,2.04,,,,,
4775,8/1/2025 8:07,,67.86,2.02,,,,,
4776,8/1/2025 8:12,,67.86,2,,,,,
4777,8/1/2025 8:17,,67.86,1.99,,,,,
4778,8/1/2025 8:22,,67.86,1.99,,,,,
4779,8/1/2025 8:27,,67.89,1.98,,,,,
4780,8/1/2025 8:32,,67.89,1.96,,,,,
4781,8/1/2025 8:37,,67.89,1.96,,,,,
4782,8/1/2025 8:42,,67.89,1.95,,,,,
4783,8/1/2025 8:47,,67.89,1.95,,,,,
4784,8/1/2025 8:52,,67.93,1.94,,,,,
4785,8/1/2025 8:57,,67.93,1.92,,,,,
4786,8/1/2025 9:02,,67.93,1.9,,,,,
4787,8/1/2025 9:07,,67.93,1.92,,,,,
4788,8/1/2025 9:12,,67.96,1.93,,,,,
4789,8/1/2025 9:17,,67.96,1.93,,,,,
4790,8/1/2025 9:22,,68,1.9,,,,,
4791,8/1/2025 9:27,,68,1.9,,,,,
4792,8/1/2025 9:32,,68.04,1.85,,,,,
4793,8/1/2025 9:37,,68.07,1.9,,,,,
4794,8/1/2025 9:42,,68.11,1.92,,,,,
4795,8/1/2025 9:47,,68.18,1.91,,,,,
4796,8/1/2025 9:52,,68.22,1.9,,,,,
4797,8/1/2025 9:57,,68.25,1.9,,,,,
4798,8/1/2025 10:02,,68.65,3.12,,,,,
4799,8/1/2025 10:07,,69.01,3.09,,,,,
4800,8/1/2025 10:12,,69.12,3.1,,,,,
4801,8/1/2025 10:17,,69.19,3.09,,,,,
4802,8/1/2025 10:22,,69.19,3.09,,,,,
4803,8/1/2025 10:27,,69.19,3.09,,,,,
4804,8/1/2025 10:32,,69.19,3.07,,,,,
4805,8/1/2025 10:37,,69.22,3.07,,,,,
4806,8/1/2025 10:42,,69.22,3.07,,,,,
4807,8/1/2025 10:47,,69.22,3.07,,,,,
4808,8/1/2025 10:52,,69.22,3.07,,,,,
4809,8/1/2025 10:57,,69.22,3.07,,,,,
4810,8/1/2025 11:02,,69.22,3.06,,,,,
4811,8/1/2025 11:07,,69.22,3.04,,,,,
4812,8/1/2025 11:12,,69.26,3.04,,,,,
4813,8/1/2025 11:17,,69.26,3.04,,,,,
4814,8/1/2025 11:22,,69.3,3.03,,,,,
4815,8/1/2025 11:27,,69.3,3.03,,,,,
4816,8/1/2025 11:32,,69.33,3.03,,,,,
4817,8/1/2025 11:37,,69.37,3.01,,,,,
4818,8/1/2025 11:42,,69.4,3.01,,,,,
4819,8/1/2025 11:47,,69.4,3,,,,,
4820,8/1/2025 11:52,,69.44,2.99,,,,,
4821,8/1/2025 11:57,,69.48,2.99,,,,,
4822,8/1/2025 12:02,,69.51,2.98,,,,,
4823,8/1/2025 12:07,,69.55,2.97,,,,,
4824,8/1/2025 12:12,,69.55,2.95,,,,,
4825,8/1/2025 12:17,,69.58,2.95,,,,,
4826,8/1/2025 12:22,,69.62,2.95,,,,,
4827,8/1/2025 12:27,,69.66,2.95,,,,,
4828,8/1/2025 12:32,,69.66,2.95,,,,,
4829,8/1/2025 12:37,,69.69,2.95,,,,,
4830,8/1/2025 12:42,,69.73,2.95,,,,,
4831,8/1/2025 12:47,,69.76,2.93,,,,,
4832,8/1/2025 12:52,,69.76,2.95,,,,,
4833,8/1/2025 12:57,,69.8,2.93,,,,,
4834,8/1/2025 13:02,,69.84,2.92,,,,,
4835,8/1/2025 13:07,,69.84,2.92,,,,,
4836,8/1/2025 13:12,,69.87,2.92,,,,,
4837,8/1/2025 13:17,,69.91,2.91,,,,,
4838,8/1/2025 13:22,,69.91,2.91,,,,,
4839,8/1/2025 13:27,,69.94,2.92,,,,,
4840,8/1/2025 13:32,,69.94,2.91,,,,,
4841,8/1/2025 13:37,,69.94,2.91,,,,,
4842,8/1/2025 13:42,,69.94,2.91,,,,,
4843,8/1/2025 13:47,,69.94,2.92,,,,,
4844,8/1/2025 13:52,,69.94,2.93,,,,,
4845,8/1/2025 13:57,,69.94,2.94,,,,,
4846,8/1/2025 14:02,,69.91,2.95,,,,,
4847,8/1/2025 14:07,,69.87,2.95,,,,,
4848,8/1/2025 14:12,,69.87,2.95,,,,,
4849,8/1/2025 14:17,,69.84,2.9,,,,,
4850,8/1/2025 14:22,,69.84,2.91,,,,,
4851,8/1/2025 14:27,,69.84,2.9,,,,,
4852,8/1/2025 14:32,,69.84,2.89,,,,,
4853,8/1/2025 14:37,,69.8,2.89,,,,,
4854,8/1/2025 14:42,,69.8,2.88,,,,,
4855,8/1/2025 14:47,,69.8,2.89,,,,,
4856,8/1/2025 14:52,,69.8,2.89,,,,,
4857,8/1/2025 14:57,,69.76,2.9,,,,,
4858,8/1/2025 15:02,,69.76,2.9,,,,,
4859,8/1/2025 15:07,,69.76,2.86,,,,,
4860,8/1/2025 15:12,,69.76,2.85,,,,,
4861,8/1/2025 15:17,,69.76,2.84,,,,,
4862,8/1/2025 15:22,,69.76,2.88,,,,,
4863,8/1/2025 15:27,,69.76,2.88,,,,,
4864,8/1/2025 15:32,,69.76,2.91,,,,,
4865,8/1/2025 15:37,,69.73,2.9,,,,,
4866,8/1/2025 15:42,,69.73,2.9,,,,,
4867,8/1/2025 15:47,,69.73,2.89,,,,,
4868,8/1/2025 15:52,,69.73,2.88,,,,,
4869,8/1/2025 15:57,,69.73,2.89,,,,,
4870,8/1/2025 16:02,,69.73,3.68,,,,,
4871,8/1/2025 16:07,,69.76,3.69,,,,,
4872,8/1/2025 16:12,,69.76,3.68,,,,,
4873,8/1/2025 16:17,,69.76,3.68,,,,,
4874,8/1/2025 16:22,,69.76,3.68,,,,,
4875,8/1/2025 16:27,,69.76,3.68,,,,,
4876,8/1/2025 16:32,,69.76,3.68,,,,,
4877,8/1/2025 16:37,,69.76,3.67,,,,,
4878,8/1/2025 16:42,,69.76,3.65,,,,,
4879,8/1/2025 16:47,,69.76,3.64,,,,,
4880,8/1/2025 16:52,,69.76,3.62,,,,,
4881,8/1/2025 16:57,,69.76,3.61,,,,,
4882,8/1/2025 17:02,,69.8,3.6,,,,,
4883,8/1/2025 17:07,,69.8,3.56,,,,,
4884,8/1/2025 17:12,,69.8,3.56,,,,,
4885,8/1/2025 17:17,,69.8,3.57,,,,,
4886,8/1/2025 17:22,,69.84,3.5,,,,,
4887,8/1/2025 17:27,,69.87,3.5,,,,,
4888,8/1/2025 17:32,,69.91,3.5,,,,,
4889,8/1/2025 17:37,,69.91,3.51,,,,,
4890,8/1/2025 17:42,,69.94,3.52,,,,,
4891,8/1/2025 17:47,,69.94,3.52,,,,,
4892,8/1/2025 17:52,,69.94,3.53,,,,,
4893,8/1/2025 17:57,,69.91,3.54,,,,,
4894,8/1/2025 18:02,,69.91,3.51,,,,,
4895,8/1/2025 18:07,,69.87,3.5,,,,,
4896,8/1/2025 18:12,,69.87,3.5,,,,,
4897,8/1/2025 18:17,,69.87,3.48,,,,,
4898,8/1/2025 18:22,,69.87,3.47,,,,,
4899,8/1/2025 18:27,,69.87,3.46,,,,,
4900,8/1/2025 18:32,,69.87,3.45,,,,,
4901,8/1/2025 18:37,,69.91,3.44,,,,,
4902,8/1/2025 18:42,,69.91,3.44,,,,,
4903,8/1/2025 18:47,,69.91,3.44,,,,,
4904,8/1/2025 18:52,,69.94,3.44,,,,,
4905,8/1/2025 18:57,,69.94,3.44,,,,,
4906,8/1/2025 19:02,,69.94,3.51,,,,,
4907,8/1/2025 19:07,,69.98,3.45,,,,,
4908,8/1/2025 19:12,,69.98,3.47,,,,,
4909,8/1/2025 19:17,,70.02,3.5,,,,,
4910,8/1/2025 19:22,,70.02,3.5,,,,,
4911,8/1/2025 19:27,,70.02,3.5,,,,,
4912,8/1/2025 19:32,,70.02,3.49,,,,,
4913,8/1/2025 19:37,,70.02,3.47,,,,,
4914,8/1/2025 19:42,,70.02,3.46,,,,,
4915,8/1/2025 19:47,,70.02,3.47,,,,,
4916,8/1/2025 19:52,,70.02,3.47,,,,,
4917,8/1/2025 19:57,,70.05,3.44,,,,,
4918,8/1/2025 20:02,,70.05,3.5,,,,,
4919,8/1/2025 20:07,,70.05,3.45,,,,,
4920,8/1/2025 20:12,,70.09,3.53,,,,,
4921,8/1/2025 20:17,,70.09,3.56,,,,,
4922,8/1/2025 20:22,,70.09,3.55,,,,,
4923,8/1/2025 20:27,,70.09,3.57,,,,,
4924,8/1/2025 20:32,,70.12,3.54,,,,,
4925,8/1/2025 20:37,,70.12,3.54,,,,,
4926,8/1/2025 20:42,,70.12,3.55,,,,,
4927,8/1/2025 20:47,,70.16,3.55,,,,,
4928,8/1/2025 20:52,,70.16,3.55,,,,,
4929,8/1/2025 20:57,,70.16,3.5,,,,,
4930,8/1/2025 21:02,,70.2,3.51,,,,,
4931,8/1/2025 21:07,,70.2,3.5,,,,,
4932,8/1/2025 21:12,,70.23,3.5,,,,,
4933,8/1/2025 21:17,,70.23,3.49,,,,,
4934,8/1/2025 21:22,,70.23,3.49,,,,,
4935,8/1/2025 21:27,,70.27,3.48,,,,,
4936,8/1/2025 21:32,,70.27,3.48,,,,,
4937,8/1/2025 21:37,,70.27,3.47,,,,,
4938,8/1/2025 21:42,,70.3,3.46,,,,,
4939,8/1/2025 21:47,,70.3,3.46,,,,,
4940,8/1/2025 21:52,,70.34,3.46,,,,,
4941,8/1/2025 21:57,,70.34,3.46,,,,,
4942,8/1/2025 22:02,,70.45,4.83,,,,,
4943,8/1/2025 22:07,,70.52,4.8,,,,,
4944,8/1/2025 22:12,,70.52,4.81,,,,,
4945,8/1/2025 22:17,,70.56,4.8,,,,,
4946,8/1/2025 22:22,,70.56,4.8,,,,,
4947,8/1/2025 22:27,,70.56,4.8,,,,,
4948,8/1/2025 22:32,,70.56,4.8,,,,,
4949,8/1/2025 22:37,,70.56,4.79,,,,,
4950,8/1/2025 22:42,,70.56,4.78,,,,,
4951,8/1/2025 22:47,,70.56,4.79,,,,,
4952,8/1/2025 22:52,,70.56,4.79,,,,,
4953,8/1/2025 22:57,,70.52,4.79,,,,,
4954,8/1/2025 23:02,,70.56,4.79,,,,,
4955,8/1/2025 23:07,,70.56,4.78,,,,,
4956,8/1/2025 23:12,,70.52,4.78,,,,,
4957,8/1/2025 23:17,,70.56,4.77,,,,,
4958,8/1/2025 23:22,,70.52,4.77,,,,,
4959,8/1/2025 23:27,,70.52,4.77,,,,,
4960,8/1/2025 23:32,,70.56,4.77,,,,,
4961,8/1/2025 23:37,,70.52,4.75,,,,,
4962,8/1/2025 23:42,,70.52,4.73,,,,,
4963,8/1/2025 23:47,,70.56,4.68,,,,,
4964,8/1/2025 23:52,,70.56,4.68,,,,,
4965,8/1/2025 23:57,,70.56,4.71,,,,,
4966,8/2/2025 0:02,,70.56,4.67,,,,,
4967,8/2/2025 0:07,,70.56,4.66,,,,,
4968,8/2/2025 0:12,,70.56,4.67,,,,,
4969,8/2/2025 0:17,,70.56,4.67,,,,,
4970,8/2/2025 0:22,,70.56,4.67,,,,,
4971,8/2/2025 0:27,,70.56,4.69,,,,,
4972,8/2/2025 0:32,,70.52,4.71,,,,,
4973,8/2/2025 0:37,,70.52,4.76,,,,,
4974,8/2/2025 0:42,,70.52,4.73,,,,,
4975,8/2/2025 0:47,,70.52,4.72,,,,,
4976,8/2/2025 0:52,,70.48,4.72,,,,,
4977,8/2/2025 0:57,,70.48,4.7,,,,,
4978,8/2/2025 1:02,,70.48,4.69,,,,,
4979,8/2/2025 1:07,,70.45,4.68,,,,,
4980,8/2/2025 1:12,,70.45,4.68,,,,,
4981,8/2/2025 1:17,,70.45,4.67,,,,,
4982,8/2/2025 1:22,,70.41,4.67,,,,,
4983,8/2/2025 1:27,,70.41,4.67,,,,,
4984,8/2/2025 1:32,,70.41,4.67,,,,,
4985,8/2/2025 1:37,,70.41,4.67,,,,,
4986,8/2/2025 1:42,,70.38,4.66,,,,,
4987,8/2/2025 1:47,,70.38,4.65,,,,,
4988,8/2/2025 1:52,,70.38,4.65,,,,,
4989,8/2/2025 1:57,,70.38,4.63,,,,,
4990,8/2/2025 2:02,,70.38,4.61,,,,,
4991,8/2/2025 2:07,,70.38,4.61,,,,,
4992,8/2/2025 2:12,,70.38,4.62,,,,,
4993,8/2/2025 2:17,,70.38,4.62,,,,,
4994,8/2/2025 2:22,,70.41,4.61,,,,,
4995,8/2/2025 2:27,,70.41,4.59,,,,,
4996,8/2/2025 2:32,,70.41,4.58,,,,,
4997,8/2/2025 2:37,,70.45,4.57,,,,,
4998,8/2/2025 2:42,,70.45,4.57,,,,,
4999,8/2/2025 2:47,,70.45,4.55,,,,,
5000,8/2/2025 2:52,,70.45,4.49,,,,,
5001,8/2/2025 2:57,,70.45,4.46,,,,,
5002,8/2/2025 3:02,,70.48,4.4,,,,,
5003,8/2/2025 3:07,,70.48,4.41,,,,,
5004,8/2/2025 3:12,,70.48,4.54,,,,,
5005,8/2/2025 3:17,,70.48,4.57,,,,,
5006,8/2/2025 3:22,,70.48,4.57,,,,,
5007,8/2/2025 3:27,,70.48,4.56,,,,,
5008,8/2/2025 3:32,,70.48,4.56,,,,,
5009,8/2/2025 3:37,,70.48,4.56,,,,,
5010,8/2/2025 3:42,,70.48,4.56,,,,,
5011,8/2/2025 3:47,,70.48,4.56,,,,,
5012,8/2/2025 3:52,,70.48,4.55,,,,,
5013,8/2/2025 3:57,,70.48,4.55,,,,,
5014,8/2/2025 4:02,,70.52,4.94,,,,,
5015,8/2/2025 4:07,,70.56,4.91,,,,,
5016,8/2/2025 4:12,,70.56,4.88,,,,,
5017,8/2/2025 4:17,,70.56,4.86,,,,,
5018,8/2/2025 4:22,,70.59,4.85,,,,,
5019,8/2/2025 4:27,,70.59,4.84,,,,,
5020,8/2/2025 4:32,,70.59,4.84,,,,,
5021,8/2/2025 4:37,,70.59,4.82,,,,,
5022,8/2/2025 4:42,,70.56,4.83,,,,,
5023,8/2/2025 4:47,,70.56,4.83,,,,,
5024,8/2/2025 4:52,,70.56,4.85,,,,,
5025,8/2/2025 4:57,,70.56,4.86,,,,,
5026,8/2/2025 5:02,,70.56,4.87,,,,,
5027,8/2/2025 5:07,,70.56,4.88,,,,,
5028,8/2/2025 5:12,,70.56,4.88,,,,,
5029,8/2/2025 5:17,,70.56,4.87,,,,,
5030,8/2/2025 5:22,,70.52,4.85,,,,,
5031,8/2/2025 5:27,,70.52,4.83,,,,,
5032,8/2/2025 5:32,,70.52,4.8,,,,,
5033,8/2/2025 5:37,,70.52,4.77,,,,,
5034,8/2/2025 5:42,,70.52,4.76,,,,,
5035,8/2/2025 5:47,,70.48,4.79,,,,,
5036,8/2/2025 5:52,,70.48,4.79,,,,,
5037,8/2/2025 5:57,,70.48,4.8,,,,,
5038,8/2/2025 6:02,,70.48,4.79,,,,,
5039,8/2/2025 6:07,,70.48,4.79,,,,,
5040,8/2/2025 6:12,,70.45,4.79,,,,,
5041,8/2/2025 6:17,,70.45,4.79,,,,,
5042,8/2/2025 6:22,,70.45,4.79,,,,,
5043,8/2/2025 6:27,,70.45,4.78,,,,,
5044,8/2/2025 6:32,,70.45,4.78,,,,,
5045,8/2/2025 6:37,,70.45,4.77,,,,,
5046,8/2/2025 6:42,,70.45,4.76,,,,,
5047,8/2/2025 6:47,,70.45,4.73,,,,,
5048,8/2/2025 6:52,,70.45,4.73,,,,,
5049,8/2/2025 6:57,,70.45,4.72,,,,,
5050,8/2/2025 7:02,,70.45,4.72,,,,,
5051,8/2/2025 7:07,,70.45,4.69,,,,,
5052,8/2/2025 7:12,,70.45,4.68,,,,,
5053,8/2/2025 7:17,,70.45,4.68,,,,,
5054,8/2/2025 7:22,,70.45,4.69,,,,,
5055,8/2/2025 7:27,,70.45,4.72,,,,,
5056,8/2/2025 7:32,,70.45,4.73,,,,,
5057,8/2/2025 7:37,,70.45,4.73,,,,,
5058,8/2/2025 7:42,,70.45,4.73,,,,,
5059,8/2/2025 7:47,,70.45,4.73,,,,,
5060,8/2/2025 7:52,,70.45,4.73,,,,,
5061,8/2/2025 7:57,,70.41,4.71,,,,,
5062,8/2/2025 8:02,,70.45,4.69,,,,,
5063,8/2/2025 8:07,,70.45,4.66,,,,,
5064,8/2/2025 8:12,,70.45,4.63,,,,,
5065,8/2/2025 8:17,,70.45,4.6,,,,,
5066,8/2/2025 8:22,,70.45,4.55,,,,,
5067,8/2/2025 8:27,,70.48,4.45,,,,,
5068,8/2/2025 8:32,,70.48,4.46,,,,,
5069,8/2/2025 8:37,,70.52,4.44,,,,,
5070,8/2/2025 8:42,,70.52,4.42,,,,,
5071,8/2/2025 8:47,,70.52,4.42,,,,,
5072,8/2/2025 8:52,,70.56,4.45,,,,,
5073,8/2/2025 8:57,,70.56,4.46,,,,,
5074,8/2/2025 9:02,,70.56,4.42,,,,,
5075,8/2/2025 9:07,,70.56,4.39,,,,,
5076,8/2/2025 9:12,,70.56,4.38,,,,,
5077,8/2/2025 9:17,,70.56,4.37,,,,,
5078,8/2/2025 9:22,,70.56,4.41,,,,,
5079,8/2/2025 9:27,,70.56,4.48,,,,,
5080,8/2/2025 9:32,,70.56,4.49,,,,,
5081,8/2/2025 9:37,,70.56,4.63,,,,,
5082,8/2/2025 9:42,,70.56,4.62,,,,,
5083,8/2/2025 9:47,,70.56,4.61,,,,,
5084,8/2/2025 9:52,,70.56,4.6,,,,,
5085,8/2/2025 9:57,,70.56,4.61,,,,,
5086,8/2/2025 10:02,,70.56,4.73,,,,,
5087,8/2/2025 10:07,,70.56,4.7,,,,,
5088,8/2/2025 10:12,,70.56,4.68,,,,,
5089,8/2/2025 10:17,,70.56,4.68,,,,,
5090,8/2/2025 10:22,,70.56,4.68,,,,,
5091,8/2/2025 10:27,,70.56,4.68,,,,,
5092,8/2/2025 10:32,,70.56,4.67,,,,,
5093,8/2/2025 10:37,,70.52,4.67,,,,,
5094,8/2/2025 10:42,,70.52,4.67,,,,,
5095,8/2/2025 10:47,,70.52,4.66,,,,,
5096,8/2/2025 10:52,,70.52,4.68,,,,,
5097,8/2/2025 10:57,,70.52,4.67,,,,,
5098,8/2/2025 11:02,,70.52,4.66,,,,,
5099,8/2/2025 11:07,,70.52,4.64,,,,,
5100,8/2/2025 11:12,,70.52,4.63,,,,,
5101,8/2/2025 11:17,,70.52,4.63,,,,,
5102,8/2/2025 11:22,,70.52,4.63,,,,,
5103,8/2/2025 11:27,,70.52,4.63,,,,,
5104,8/2/2025 11:32,,70.52,4.63,,,,,
5105,8/2/2025 11:37,,70.52,4.63,,,,,
5106,8/2/2025 11:42,,70.48,4.65,,,,,
5107,8/2/2025 11:47,,70.48,4.65,,,,,
5108,8/2/2025 11:52,,70.48,4.65,,,,,
5109,8/2/2025 11:57,,70.48,4.64,,,,,
5110,8/2/2025 12:02,,70.48,4.64,,,,,
5111,8/2/2025 12:07,,70.48,4.65,,,,,
5112,8/2/2025 12:12,,70.48,4.65,,,,,
5113,8/2/2025 12:17,,70.48,4.62,,,,,
5114,8/2/2025 12:22,,70.45,4.61,,,,,
5115,8/2/2025 12:27,,70.45,4.61,,,,,
5116,8/2/2025 12:32,,70.45,4.6,,,,,
5117,8/2/2025 12:37,,70.45,4.6,,,,,
5118,8/2/2025 12:42,,70.45,4.6,,,,,
5119,8/2/2025 12:47,,70.45,4.59,,,,,
5120,8/2/2025 12:52,,70.45,4.6,,,,,
5121,8/2/2025 12:57,,70.41,4.6,,,,,
5122,8/2/2025 13:02,,70.41,4.59,,,,,
5123,8/2/2025 13:07,,70.41,4.59,,,,,
5124,8/2/2025 13:12,,70.41,4.59,,,,,
5125,8/2/2025 13:17,,70.41,4.58,,,,,
5126,8/2/2025 13:22,,70.41,4.58,,,,,
5127,8/2/2025 13:27,,70.41,4.58,,,,,
5128,8/2/2025 13:32,,70.38,4.55,,,,,
5129,8/2/2025 13:37,,70.38,4.56,,,,,
5130,8/2/2025 13:42,,70.38,4.55,,,,,
5131,8/2/2025 13:47,,70.38,4.55,,,,,
5132,8/2/2025 13:52,,70.34,4.54,,,,,
5133,8/2/2025 13:57,,70.34,4.52,,,,,
5134,8/2/2025 14:02,,70.34,4.49,,,,,
5135,8/2/2025 14:07,,70.34,4.49,,,,,
5136,8/2/2025 14:12,,70.34,4.49,,,,,
5137,8/2/2025 14:17,,70.34,4.49,,,,,
5138,8/2/2025 14:22,,70.34,4.48,,,,,
5139,8/2/2025 14:27,,70.34,4.48,,,,,
5140,8/2/2025 14:32,,70.34,4.48,,,,,
5141,8/2/2025 14:37,,70.34,4.48,,,,,
5142,8/2/2025 14:42,,70.34,4.46,,,,,
5143,8/2/2025 14:47,,70.34,4.46,,,,,
5144,8/2/2025 14:52,,70.34,4.43,,,,,
5145,8/2/2025 14:57,,70.34,4.42,,,,,
5146,8/2/2025 15:02,,70.34,4.39,,,,,
5147,8/2/2025 15:07,,70.34,4.36,,,,,
5148,8/2/2025 15:12,,70.34,4.39,,,,,
5149,8/2/2025 15:17,,70.34,4.39,,,,,
5150,8/2/2025 15:22,,70.34,4.38,,,,,
5151,8/2/2025 15:27,,70.34,4.39,,,,,
5152,8/2/2025 15:32,,70.34,4.39,,,,,
5153,8/2/2025 15:37,,70.34,4.38,,,,,
5154,8/2/2025 15:42,,70.34,4.38,,,,,
5155,8/2/2025 15:47,,70.34,4.38,,,,,
5156,8/2/2025 15:52,,70.34,4.39,,,,,
5157,8/2/2025 15:57,,70.34,4.39,,,,,
5158,8/2/2025 16:02,,70.3,3.94,,,,,
5159,8/2/2025 16:07,,70.3,3.93,,,,,
5160,8/2/2025 16:12,,70.3,3.93,,,,,
5161,8/2/2025 16:17,,70.3,3.92,,,,,
5162,8/2/2025 16:22,,70.3,3.92,,,,,
5163,8/2/2025 16:27,,70.3,3.92,,,,,
5164,8/2/2025 16:32,,70.3,3.92,,,,,
5165,8/2/2025 16:37,,70.3,3.91,,,,,
5166,8/2/2025 16:42,,70.27,3.91,,,,,
5167,8/2/2025 16:47,,70.27,3.91,,,,,
5168,8/2/2025 16:52,,70.27,3.91,,,,,
5169,8/2/2025 16:57,,70.27,3.91,,,,,
5170,8/2/2025 17:02,,70.27,3.91,,,,,
5171,8/2/2025 17:07,,70.27,3.91,,,,,
5172,8/2/2025 17:12,,70.27,3.9,,,,,
5173,8/2/2025 17:17,,70.27,3.9,,,,,
5174,8/2/2025 17:22,,70.27,3.89,,,,,
5175,8/2/2025 17:27,,70.27,3.87,,,,,
5176,8/2/2025 17:32,,70.27,3.85,,,,,
5177,8/2/2025 17:37,,70.27,3.84,,,,,
5178,8/2/2025 17:42,,70.27,3.84,,,,,
5179,8/2/2025 17:47,,70.27,3.84,,,,,
5180,8/2/2025 17:52,,70.23,3.83,,,,,
5181,8/2/2025 17:57,,70.23,3.8,,,,,
5182,8/2/2025 18:02,,70.23,3.79,,,,,
5183,8/2/2025 18:07,,70.23,3.78,,,,,
5184,8/2/2025 18:12,,70.23,3.8,,,,,
5185,8/2/2025 18:17,,70.23,3.79,,,,,
5186,8/2/2025 18:22,,70.23,3.79,,,,,
5187,8/2/2025 18:27,,70.23,3.79,,,,,
5188,8/2/2025 18:32,,70.23,3.8,,,,,
5189,8/2/2025 18:37,,70.23,3.78,,,,,
5190,8/2/2025 18:42,,70.23,3.8,,,,,
5191,8/2/2025 18:47,,70.23,3.79,,,,,
5192,8/2/2025 18:52,,70.2,3.77,,,,,
5193,8/2/2025 18:57,,70.2,3.76,,,,,
5194,8/2/2025 19:02,,70.2,3.74,,,,,
5195,8/2/2025 19:07,,70.2,3.74,,,,,
5196,8/2/2025 19:12,,70.16,3.73,,,,,
5197,8/2/2025 19:17,,70.16,3.73,,,,,
5198,8/2/2025 19:22,,70.16,3.72,,,,,
5199,8/2/2025 19:27,,70.12,3.72,,,,,
5200,8/2/2025 19:32,,70.12,3.72,,,,,
5201,8/2/2025 19:37,,70.12,3.7,,,,,
5202,8/2/2025 19:42,,70.12,3.7,,,,,
5203,8/2/2025 19:47,,70.09,3.69,,,,,
5204,8/2/2025 19:52,,70.09,3.69,,,,,
5205,8/2/2025 19:57,,70.09,3.7,,,,,
5206,8/2/2025 20:02,,70.09,3.69,,,,,
5207,8/2/2025 20:07,,70.05,3.69,,,,,
5208,8/2/2025 20:12,,70.05,3.69,,,,,
5209,8/2/2025 20:17,,70.05,3.69,,,,,
5210,8/2/2025 20:22,,70.05,3.67,,,,,
5211,8/2/2025 20:27,,70.05,3.65,,,,,
5212,8/2/2025 20:32,,70.09,3.67,,,,,
5213,8/2/2025 20:37,,70.09,3.66,,,,,
5214,8/2/2025 20:42,,70.12,3.65,,,,,
5215,8/2/2025 20:47,,70.12,3.65,,,,,
5216,8/2/2025 20:52,,70.16,3.64,,,,,
5217,8/2/2025 20:57,,70.16,3.64,,,,,
5218,8/2/2025 21:02,,70.16,3.63,,,,,
5219,8/2/2025 21:07,,70.16,3.63,,,,,
5220,8/2/2025 21:12,,70.16,3.63,,,,,
5221,8/2/2025 21:17,,70.16,3.63,,,,,
5222,8/2/2025 21:22,,70.16,3.63,,,,,
5223,8/2/2025 21:27,,70.16,3.63,,,,,
5224,8/2/2025 21:32,,70.12,3.63,,,,,
5225,8/2/2025 21:37,,70.12,3.64,,,,,
5226,8/2/2025 21:42,,70.12,3.63,,,,,
5227,8/2/2025 21:47,,70.12,3.62,,,,,
5228,8/2/2025 21:52,,70.12,3.57,,,,,
5229,8/2/2025 21:57,,70.16,3.57,,,,,
5230,8/2/2025 22:02,,70.23,4.3,,,,,
5231,8/2/2025 22:07,,70.27,4.29,,,,,
5232,8/2/2025 22:12,,70.3,4.28,,,,,
5233,8/2/2025 22:17,,70.3,4.28,,,,,
5234,8/2/2025 22:22,,70.3,4.27,,,,,
5235,8/2/2025 22:27,,70.3,4.27,,,,,
5236,8/2/2025 22:32,,70.3,4.27,,,,,
5237,8/2/2025 22:37,,70.3,4.26,,,,,
5238,8/2/2025 22:42,,70.3,4.25,,,,,
5239,8/2/2025 22:47,,70.3,4.25,,,,,
5240,8/2/2025 22:52,,70.3,4.25,,,,,
5241,8/2/2025 22:57,,70.3,4.25,,,,,
5242,8/2/2025 23:02,,70.3,4.24,,,,,
5243,8/2/2025 23:07,,70.34,4.18,,,,,
5244,8/2/2025 23:12,,70.34,4.2,,,,,
5245,8/2/2025 23:17,,70.38,4.19,,,,,
5246,8/2/2025 23:22,,70.41,4.17,,,,,
5247,8/2/2025 23:27,,70.41,4.18,,,,,
5248,8/2/2025 23:32,,70.41,4.18,,,,,
5249,8/2/2025 23:37,,70.45,4.18,,,,,
5250,8/2/2025 23:42,,70.45,4.19,,,,,
5251,8/2/2025 23:47,,70.45,4.18,,,,,
5252,8/2/2025 23:52,,70.45,4.18,,,,,
5253,8/2/2025 23:57,,70.41,4.16,,,,,
5254,8/3/2025 0:02,,70.41,4.15,,,,,
5255,8/3/2025 0:07,,70.41,4.13,,,,,
5256,8/3/2025 0:12,,70.38,4.12,,,,,
5257,8/3/2025 0:17,,70.38,4.13,,,,,
5258,8/3/2025 0:22,,70.34,4.14,,,,,
5259,8/3/2025 0:27,,70.34,4.16,,,,,
5260,8/3/2025 0:32,,70.34,4.15,,,,,
5261,8/3/2025 0:37,,70.3,4.13,,,,,
5262,8/3/2025 0:42,,70.3,4.14,,,,,
5263,8/3/2025 0:47,,70.3,4.16,,,,,
5264,8/3/2025 0:52,,70.3,4.14,,,,,
5265,8/3/2025 0:57,,70.27,4.16,,,,,
5266,8/3/2025 1:02,,70.27,4.17,,,,,
