"Plot Title: 21839977"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21839977, SEN S/N: 21839977)","Temp, °F (LGR S/N: 21839977, SEN S/N: 21839977)","Coupler Attached (LGR S/N: 21839977)","Host Connected (LGR S/N: 21839977)","Stopped (LGR S/N: 21839977)","End Of File (LGR S/N: 21839977)"
9001,10/12/24 12:00:00 PM,8.70,71.53,,,,
9002,10/12/24 12:05:00 PM,8.69,71.53,,,,
9003,10/12/24 12:10:00 PM,8.69,71.56,,,,
9004,10/12/24 12:15:00 PM,8.70,71.60,,,,
9005,10/12/24 12:20:00 PM,8.70,71.60,,,,
9006,10/12/24 12:25:00 PM,8.67,71.64,,,,
9007,10/12/24 12:30:00 PM,8.66,71.64,,,,
9008,10/12/24 12:35:00 PM,8.67,71.67,,,,
9009,10/12/24 12:40:00 PM,8.67,71.67,,,,
9010,10/12/24 12:45:00 PM,8.67,71.67,,,,
9011,10/12/24 12:50:00 PM,8.67,71.71,,,,
9012,10/12/24 12:55:00 PM,8.67,71.71,,,,
9013,10/12/24 01:00:00 PM,8.67,71.74,,,,
9014,10/12/24 01:05:00 PM,8.67,71.71,,,,
9015,10/12/24 01:10:00 PM,8.69,71.74,,,,
9016,10/12/24 01:15:00 PM,8.67,71.71,,,,
9017,10/12/24 01:20:00 PM,8.66,71.71,,,,
9018,10/12/24 01:25:00 PM,8.69,71.67,,,,
9019,10/12/24 01:30:00 PM,8.67,71.67,,,,
9020,10/12/24 01:35:00 PM,8.66,71.67,,,,
9021,10/12/24 01:40:00 PM,8.66,71.64,,,,
9022,10/12/24 01:45:00 PM,8.67,71.64,,,,
9023,10/12/24 01:50:00 PM,8.67,71.64,,,,
9024,10/12/24 01:55:00 PM,8.69,71.60,,,,
9025,10/12/24 02:00:00 PM,8.67,71.60,,,,
9026,10/12/24 02:05:00 PM,8.70,71.60,,,,
9027,10/12/24 02:10:00 PM,8.67,71.60,,,,
9028,10/12/24 02:15:00 PM,8.67,71.60,,,,
9029,10/12/24 02:20:00 PM,8.65,71.60,,,,
9030,10/12/24 02:25:00 PM,8.69,71.60,,,,
9031,10/12/24 02:30:00 PM,8.67,71.60,,,,
9032,10/12/24 02:35:00 PM,8.66,71.60,,,,
9033,10/12/24 02:40:00 PM,8.67,71.60,,,,
9034,10/12/24 02:45:00 PM,8.66,71.60,,,,
9035,10/12/24 02:50:00 PM,8.67,71.64,,,,
9036,10/12/24 02:55:00 PM,8.67,71.60,,,,
9037,10/12/24 03:00:00 PM,8.67,71.56,,,,
9038,10/12/24 03:05:00 PM,8.67,71.56,,,,
9039,10/12/24 03:10:00 PM,8.69,71.53,,,,
9040,10/12/24 03:15:00 PM,8.70,71.49,,,,
9041,10/12/24 03:20:00 PM,8.70,71.49,,,,
9042,10/12/24 03:25:00 PM,8.69,71.46,,,,
9043,10/12/24 03:30:00 PM,8.70,71.42,,,,
9044,10/12/24 03:35:00 PM,8.69,71.42,,,,
9045,10/12/24 03:40:00 PM,8.70,71.42,,,,
9046,10/12/24 03:45:00 PM,8.69,71.42,,,,
9047,10/12/24 03:50:00 PM,8.69,71.42,,,,
9048,10/12/24 03:55:00 PM,8.69,71.46,,,,
9049,10/12/24 04:00:00 PM,8.70,71.42,,,,
9050,10/12/24 04:05:00 PM,8.70,71.38,,,,
9051,10/12/24 04:10:00 PM,8.70,71.38,,,,
9052,10/12/24 04:15:00 PM,8.70,71.42,,,,
9053,10/12/24 04:20:00 PM,8.70,71.38,,,,
9054,10/12/24 04:25:00 PM,8.70,71.38,,,,
9055,10/12/24 04:30:00 PM,8.71,71.38,,,,
9056,10/12/24 04:35:00 PM,8.69,71.35,,,,
9057,10/12/24 04:40:00 PM,8.70,71.35,,,,
9058,10/12/24 04:45:00 PM,8.70,71.35,,,,
9059,10/12/24 04:50:00 PM,8.71,71.31,,,,
9060,10/12/24 04:55:00 PM,8.70,71.31,,,,
9061,10/12/24 05:00:00 PM,8.71,71.28,,,,
9062,10/12/24 05:05:00 PM,8.71,71.28,,,,
9063,10/12/24 05:10:00 PM,8.72,71.24,,,,
9064,10/12/24 05:15:00 PM,8.71,71.24,,,,
9065,10/12/24 05:20:00 PM,8.72,71.24,,,,
9066,10/12/24 05:25:00 PM,8.71,71.20,,,,
9067,10/12/24 05:30:00 PM,8.71,71.20,,,,
9068,10/12/24 05:35:00 PM,8.72,71.20,,,,
9069,10/12/24 05:40:00 PM,8.72,71.17,,,,
9070,10/12/24 05:45:00 PM,8.73,71.17,,,,
9071,10/12/24 05:50:00 PM,8.72,71.13,,,,
9072,10/12/24 05:55:00 PM,8.73,71.13,,,,
9073,10/12/24 06:00:00 PM,8.73,71.10,,,,
9074,10/12/24 06:05:00 PM,8.72,71.10,,,,
9075,10/12/24 06:10:00 PM,8.73,71.10,,,,
9076,10/12/24 06:15:00 PM,8.74,71.06,,,,
9077,10/12/24 06:20:00 PM,8.73,71.02,,,,
9078,10/12/24 06:25:00 PM,8.74,71.02,,,,
9079,10/12/24 06:30:00 PM,8.73,71.02,,,,
9080,10/12/24 06:35:00 PM,8.74,70.99,,,,
9081,10/12/24 06:40:00 PM,8.74,70.99,,,,
9082,10/12/24 06:45:00 PM,8.74,70.99,,,,
9083,10/12/24 06:50:00 PM,8.74,70.99,,,,
9084,10/12/24 06:55:00 PM,8.74,70.99,,,,
9085,10/12/24 07:00:00 PM,8.74,70.95,,,,
9086,10/12/24 07:05:00 PM,8.75,70.95,,,,
9087,10/12/24 07:10:00 PM,8.75,70.92,,,,
9088,10/12/24 07:15:00 PM,8.74,70.92,,,,
9089,10/12/24 07:20:00 PM,8.76,70.88,,,,
9090,10/12/24 07:25:00 PM,8.76,70.88,,,,
9091,10/12/24 07:30:00 PM,8.76,70.84,,,,
9092,10/12/24 07:35:00 PM,8.76,70.81,,,,
9093,10/12/24 07:40:00 PM,8.78,70.77,,,,
9094,10/12/24 07:45:00 PM,8.76,70.77,,,,
9095,10/12/24 07:50:00 PM,8.78,70.77,,,,
9096,10/12/24 07:55:00 PM,8.78,70.74,,,,
9097,10/12/24 08:00:00 PM,8.78,70.74,,,,
9098,10/12/24 08:05:00 PM,8.76,70.74,,,,
9099,10/12/24 08:10:00 PM,8.78,70.70,,,,
9100,10/12/24 08:15:00 PM,8.76,70.66,,,,
9101,10/12/24 08:20:00 PM,8.78,70.66,,,,
9102,10/12/24 08:25:00 PM,8.78,70.66,,,,
9103,10/12/24 08:30:00 PM,8.78,70.66,,,,
9104,10/12/24 08:35:00 PM,8.79,70.63,,,,
9105,10/12/24 08:40:00 PM,8.78,70.59,,,,
9106,10/12/24 08:45:00 PM,8.78,70.56,,,,
9107,10/12/24 08:50:00 PM,8.80,70.52,,,,
9108,10/12/24 08:55:00 PM,8.81,70.48,,,,
9109,10/12/24 09:00:00 PM,8.80,70.48,,,,
9110,10/12/24 09:05:00 PM,8.80,70.45,,,,
9111,10/12/24 09:10:00 PM,8.82,70.45,,,,
9112,10/12/24 09:15:00 PM,8.81,70.41,,,,
9113,10/12/24 09:20:00 PM,8.81,70.38,,,,
9114,10/12/24 09:25:00 PM,8.82,70.38,,,,
9115,10/12/24 09:30:00 PM,8.80,70.34,,,,
9116,10/12/24 09:35:00 PM,8.81,70.30,,,,
9117,10/12/24 09:40:00 PM,8.81,70.27,,,,
9118,10/12/24 09:45:00 PM,8.82,70.27,,,,
9119,10/12/24 09:50:00 PM,8.82,70.23,,,,
9120,10/12/24 09:55:00 PM,8.82,70.23,,,,
9121,10/12/24 10:00:00 PM,8.82,70.23,,,,
9122,10/12/24 10:05:00 PM,8.82,70.20,,,,
9123,10/12/24 10:10:00 PM,8.82,70.16,,,,
9124,10/12/24 10:15:00 PM,8.82,70.12,,,,
9125,10/12/24 10:20:00 PM,8.82,70.12,,,,
9126,10/12/24 10:25:00 PM,8.83,70.12,,,,
9127,10/12/24 10:30:00 PM,8.83,70.09,,,,
9128,10/12/24 10:35:00 PM,8.83,70.05,,,,
9129,10/12/24 10:40:00 PM,8.83,70.05,,,,
9130,10/12/24 10:45:00 PM,8.84,70.02,,,,
9131,10/12/24 10:50:00 PM,8.86,69.98,,,,
9132,10/12/24 10:55:00 PM,8.86,69.94,,,,
9133,10/12/24 11:00:00 PM,8.84,69.91,,,,
9134,10/12/24 11:05:00 PM,8.86,69.91,,,,
9135,10/12/24 11:10:00 PM,8.86,69.87,,,,
9136,10/12/24 11:15:00 PM,8.86,69.84,,,,
9137,10/12/24 11:20:00 PM,8.86,69.84,,,,
9138,10/12/24 11:25:00 PM,8.88,69.80,,,,
9139,10/12/24 11:30:00 PM,8.86,69.80,,,,
9140,10/12/24 11:35:00 PM,8.87,69.76,,,,
9141,10/12/24 11:40:00 PM,8.87,69.76,,,,
9142,10/12/24 11:45:00 PM,8.87,69.76,,,,
9143,10/12/24 11:50:00 PM,8.88,69.73,,,,
9144,10/12/24 11:55:00 PM,8.87,69.73,,,,
9145,10/13/24 12:00:00 AM,8.87,69.73,,,,
9146,10/13/24 12:05:00 AM,8.87,69.66,,,,
9147,10/13/24 12:10:00 AM,8.87,69.66,,,,
9148,10/13/24 12:15:00 AM,8.88,69.66,,,,
9149,10/13/24 12:20:00 AM,8.88,69.62,,,,
9150,10/13/24 12:25:00 AM,8.89,69.62,,,,
9151,10/13/24 12:30:00 AM,8.89,69.62,,,,
9152,10/13/24 12:35:00 AM,8.88,69.58,,,,
9153,10/13/24 12:40:00 AM,8.90,69.58,,,,
9154,10/13/24 12:45:00 AM,8.89,69.58,,,,
9155,10/13/24 12:50:00 AM,8.89,69.58,,,,
9156,10/13/24 12:55:00 AM,8.88,69.58,,,,
9157,10/13/24 01:00:00 AM,8.88,69.58,,,,
9158,10/13/24 01:05:00 AM,8.90,69.58,,,,
9159,10/13/24 01:10:00 AM,8.90,69.55,,,,
9160,10/13/24 01:15:00 AM,8.89,69.55,,,,
9161,10/13/24 01:20:00 AM,8.90,69.55,,,,
9162,10/13/24 01:25:00 AM,8.90,69.55,,,,
9163,10/13/24 01:30:00 AM,8.88,69.55,,,,
9164,10/13/24 01:35:00 AM,8.89,69.55,,,,
9165,10/13/24 01:40:00 AM,8.88,69.55,,,,
9166,10/13/24 01:45:00 AM,8.90,69.55,,,,
9167,10/13/24 01:50:00 AM,8.89,69.58,,,,
9168,10/13/24 01:55:00 AM,8.89,69.55,,,,
9169,10/13/24 02:00:00 AM,8.88,69.55,,,,
9170,10/13/24 02:05:00 AM,8.88,69.55,,,,
9171,10/13/24 02:10:00 AM,8.89,69.55,,,,
9172,10/13/24 02:15:00 AM,8.90,69.55,,,,
9173,10/13/24 02:20:00 AM,8.89,69.51,,,,
9174,10/13/24 02:25:00 AM,8.90,69.51,,,,
9175,10/13/24 02:30:00 AM,8.89,69.51,,,,
9176,10/13/24 02:35:00 AM,8.89,69.51,,,,
9177,10/13/24 02:40:00 AM,8.89,69.51,,,,
9178,10/13/24 02:45:00 AM,8.89,69.51,,,,
9179,10/13/24 02:50:00 AM,8.88,69.51,,,,
9180,10/13/24 02:55:00 AM,8.89,69.51,,,,
9181,10/13/24 03:00:00 AM,8.89,69.51,,,,
9182,10/13/24 03:05:00 AM,8.89,69.51,,,,
9183,10/13/24 03:10:00 AM,8.89,69.51,,,,
9184,10/13/24 03:15:00 AM,8.90,69.51,,,,
9185,10/13/24 03:20:00 AM,8.88,69.51,,,,
9186,10/13/24 03:25:00 AM,8.89,69.48,,,,
9187,10/13/24 03:30:00 AM,8.90,69.48,,,,
9188,10/13/24 03:35:00 AM,8.90,69.51,,,,
9189,10/13/24 03:40:00 AM,8.89,69.48,,,,
9190,10/13/24 03:45:00 AM,8.91,69.48,,,,
9191,10/13/24 03:50:00 AM,8.89,69.51,,,,
9192,10/13/24 03:55:00 AM,8.89,69.48,,,,
9193,10/13/24 04:00:00 AM,8.90,69.48,,,,
9194,10/13/24 04:05:00 AM,8.91,69.48,,,,
9195,10/13/24 04:10:00 AM,8.89,69.48,,,,
9196,10/13/24 04:15:00 AM,8.90,69.48,,,,
9197,10/13/24 04:20:00 AM,8.89,69.48,,,,
9198,10/13/24 04:25:00 AM,8.91,69.48,,,,
9199,10/13/24 04:30:00 AM,8.89,69.48,,,,
9200,10/13/24 04:35:00 AM,8.89,69.48,,,,
9201,10/13/24 04:40:00 AM,8.88,69.48,,,,
9202,10/13/24 04:45:00 AM,8.89,69.44,,,,
9203,10/13/24 04:50:00 AM,8.88,69.44,,,,
9204,10/13/24 04:55:00 AM,8.90,69.44,,,,
9205,10/13/24 05:00:00 AM,8.89,69.44,,,,
9206,10/13/24 05:05:00 AM,8.89,69.40,,,,
9207,10/13/24 05:10:00 AM,8.89,69.40,,,,
9208,10/13/24 05:15:00 AM,8.90,69.44,,,,
9209,10/13/24 05:20:00 AM,8.90,69.44,,,,
9210,10/13/24 05:25:00 AM,8.88,69.44,,,,
9211,10/13/24 05:30:00 AM,8.89,69.44,,,,
9212,10/13/24 05:35:00 AM,8.90,69.44,,,,
9213,10/13/24 05:40:00 AM,8.88,69.44,,,,
9214,10/13/24 05:45:00 AM,8.89,69.44,,,,
9215,10/13/24 05:50:00 AM,8.89,69.44,,,,
9216,10/13/24 05:55:00 AM,8.88,69.44,,,,
9217,10/13/24 06:00:00 AM,8.89,69.44,,,,
9218,10/13/24 06:05:00 AM,8.88,69.44,,,,
9219,10/13/24 06:10:00 AM,8.91,69.40,,,,
9220,10/13/24 06:15:00 AM,8.89,69.44,,,,
9221,10/13/24 06:20:00 AM,8.89,69.44,,,,
9222,10/13/24 06:25:00 AM,8.88,69.40,,,,
9223,10/13/24 06:30:00 AM,8.90,69.40,,,,
9224,10/13/24 06:35:00 AM,8.90,69.40,,,,
9225,10/13/24 06:40:00 AM,8.91,69.40,,,,
9226,10/13/24 06:45:00 AM,8.90,69.40,,,,
9227,10/13/24 06:50:00 AM,8.89,69.40,,,,
9228,10/13/24 06:55:00 AM,8.91,69.40,,,,
9229,10/13/24 07:00:00 AM,8.89,69.40,,,,
9230,10/13/24 07:05:00 AM,8.90,69.44,,,,
9231,10/13/24 07:10:00 AM,8.90,69.40,,,,
9232,10/13/24 07:15:00 AM,8.90,69.40,,,,
9233,10/13/24 07:20:00 AM,8.89,69.40,,,,
9234,10/13/24 07:25:00 AM,8.90,69.40,,,,
9235,10/13/24 07:30:00 AM,8.90,69.40,,,,
9236,10/13/24 07:35:00 AM,8.90,69.40,,,,
9237,10/13/24 07:40:00 AM,8.90,69.40,,,,
9238,10/13/24 07:45:00 AM,8.90,69.40,,,,
9239,10/13/24 07:50:00 AM,8.91,69.40,,,,
9240,10/13/24 07:55:00 AM,8.90,69.40,,,,
9241,10/13/24 08:00:00 AM,8.90,69.40,,,,
9242,10/13/24 08:05:00 AM,8.90,69.40,,,,
9243,10/13/24 08:10:00 AM,8.91,69.40,,,,
9244,10/13/24 08:15:00 AM,8.90,69.40,,,,
9245,10/13/24 08:20:00 AM,8.90,69.40,,,,
9246,10/13/24 08:25:00 AM,8.91,69.40,,,,
9247,10/13/24 08:30:00 AM,8.91,69.40,,,,
9248,10/13/24 08:35:00 AM,8.91,69.40,,,,
9249,10/13/24 08:40:00 AM,8.92,69.40,,,,
9250,10/13/24 08:45:00 AM,8.90,69.40,,,,
9251,10/13/24 08:50:00 AM,8.90,69.40,,,,
9252,10/13/24 08:55:00 AM,8.91,69.40,,,,
9253,10/13/24 09:00:00 AM,8.91,69.40,,,,
9254,10/13/24 09:05:00 AM,8.90,69.40,,,,
9255,10/13/24 09:10:00 AM,8.90,69.40,,,,
9256,10/13/24 09:15:00 AM,8.91,69.37,,,,
9257,10/13/24 09:20:00 AM,8.91,69.37,,,,
9258,10/13/24 09:25:00 AM,8.91,69.37,,,,
9259,10/13/24 09:30:00 AM,8.91,69.37,,,,
9260,10/13/24 09:35:00 AM,8.90,69.37,,,,
9261,10/13/24 09:40:00 AM,8.89,69.33,,,,
9262,10/13/24 09:45:00 AM,8.90,69.33,,,,
9263,10/13/24 09:50:00 AM,8.90,69.33,,,,
9264,10/13/24 09:55:00 AM,8.90,69.33,,,,
9265,10/13/24 10:00:00 AM,8.91,69.30,,,,
9266,10/13/24 10:05:00 AM,8.91,69.30,,,,
9267,10/13/24 10:10:00 AM,8.91,69.30,,,,
9268,10/13/24 10:15:00 AM,8.91,69.26,,,,
9269,10/13/24 10:20:00 AM,8.90,69.26,,,,
9270,10/13/24 10:25:00 AM,8.91,69.26,,,,
9271,10/13/24 10:30:00 AM,8.91,69.26,,,,
9272,10/13/24 10:35:00 AM,8.92,69.26,,,,
9273,10/13/24 10:40:00 AM,8.92,69.26,,,,
9274,10/13/24 10:45:00 AM,8.90,69.26,,,,
9275,10/13/24 10:50:00 AM,8.89,69.22,,,,
9276,10/13/24 10:55:00 AM,8.91,69.26,,,,
9277,10/13/24 11:00:00 AM,8.90,69.26,,,,
9278,10/13/24 11:05:00 AM,8.91,69.22,,,,
9279,10/13/24 11:10:00 AM,8.90,69.26,,,,
9280,10/13/24 11:15:00 AM,8.90,69.26,,,,
9281,10/13/24 11:20:00 AM,8.89,69.22,,,,
9282,10/13/24 11:25:00 AM,8.90,69.22,,,,
9283,10/13/24 11:30:00 AM,8.90,69.22,,,,
9284,10/13/24 11:35:00 AM,8.90,69.22,,,,
9285,10/13/24 11:40:00 AM,8.90,69.22,,,,
9286,10/13/24 11:45:00 AM,8.89,69.22,,,,
9287,10/13/24 11:50:00 AM,8.89,69.22,,,,
9288,10/13/24 11:55:00 AM,8.88,69.26,,,,
9289,10/13/24 12:00:00 PM,8.89,69.26,,,,
9290,10/13/24 12:05:00 PM,8.88,69.26,,,,
9291,10/13/24 12:10:00 PM,8.88,69.26,,,,
9292,10/13/24 12:15:00 PM,8.89,69.26,,,,
9293,10/13/24 12:20:00 PM,8.88,69.30,,,,
9294,10/13/24 12:25:00 PM,8.88,69.30,,,,
9295,10/13/24 12:30:00 PM,8.88,69.30,,,,
9296,10/13/24 12:35:00 PM,8.89,69.30,,,,
9297,10/13/24 12:40:00 PM,8.88,69.33,,,,
9298,10/13/24 12:45:00 PM,8.88,69.37,,,,
9299,10/13/24 12:50:00 PM,8.88,69.37,,,,
9300,10/13/24 12:55:00 PM,8.87,69.40,,,,
9301,10/13/24 01:00:00 PM,8.86,69.40,,,,
9302,10/13/24 01:05:00 PM,8.86,69.40,,,,
9303,10/13/24 01:10:00 PM,8.89,69.40,,,,
9304,10/13/24 01:15:00 PM,8.88,69.44,,,,
9305,10/13/24 01:20:00 PM,8.86,69.44,,,,
9306,10/13/24 01:25:00 PM,8.87,69.44,,,,
9307,10/13/24 01:30:00 PM,8.87,69.48,,,,
9308,10/13/24 01:35:00 PM,8.86,69.48,,,,
9309,10/13/24 01:40:00 PM,8.87,69.51,,,,
9310,10/13/24 01:45:00 PM,8.86,69.55,,,,
9311,10/13/24 01:50:00 PM,8.86,69.55,,,,
9312,10/13/24 01:55:00 PM,8.84,69.55,,,,
9313,10/13/24 02:00:00 PM,8.84,69.58,,,,
9314,10/13/24 02:05:00 PM,8.84,69.58,,,,
9315,10/13/24 02:10:00 PM,8.84,69.58,,,,
9316,10/13/24 02:15:00 PM,8.83,69.62,,,,
9317,10/13/24 02:20:00 PM,8.84,69.62,,,,
9318,10/13/24 02:25:00 PM,8.82,69.62,,,,
9319,10/13/24 02:30:00 PM,8.83,69.62,,,,
9320,10/13/24 02:35:00 PM,8.83,69.66,,,,
9321,10/13/24 02:40:00 PM,8.82,69.66,,,,
9322,10/13/24 02:45:00 PM,8.82,69.66,,,,
9323,10/13/24 02:50:00 PM,8.82,69.66,,,,
9324,10/13/24 02:55:00 PM,8.83,69.69,,,,
9325,10/13/24 03:00:00 PM,8.82,69.69,,,,
9326,10/13/24 03:05:00 PM,8.82,69.69,,,,
9327,10/13/24 03:10:00 PM,8.82,69.73,,,,
9328,10/13/24 03:15:00 PM,8.82,69.73,,,,
9329,10/13/24 03:20:00 PM,8.80,69.76,,,,
9330,10/13/24 03:25:00 PM,8.82,69.76,,,,
9331,10/13/24 03:30:00 PM,8.82,69.76,,,,
9332,10/13/24 03:35:00 PM,8.80,69.80,,,,
9333,10/13/24 03:40:00 PM,8.82,69.80,,,,
9334,10/13/24 03:45:00 PM,8.81,69.84,,,,
9335,10/13/24 03:50:00 PM,8.81,69.84,,,,
9336,10/13/24 03:55:00 PM,8.80,69.87,,,,
9337,10/13/24 04:00:00 PM,8.80,69.87,,,,
9338,10/13/24 04:05:00 PM,8.80,69.91,,,,
9339,10/13/24 04:10:00 PM,8.80,69.94,,,,
9340,10/13/24 04:15:00 PM,8.80,69.94,,,,
9341,10/13/24 04:20:00 PM,8.79,69.98,,,,
9342,10/13/24 04:25:00 PM,8.80,69.98,,,,
9343,10/13/24 04:30:00 PM,8.79,70.02,,,,
9344,10/13/24 04:35:00 PM,8.78,70.02,,,,
9345,10/13/24 04:40:00 PM,8.78,70.02,,,,
9346,10/13/24 04:45:00 PM,8.79,70.05,,,,
9347,10/13/24 04:50:00 PM,8.78,70.05,,,,
9348,10/13/24 04:55:00 PM,8.78,70.05,,,,
9349,10/13/24 05:00:00 PM,8.78,70.05,,,,
9350,10/13/24 05:05:00 PM,8.78,70.05,,,,
9351,10/13/24 05:10:00 PM,8.76,70.09,,,,
9352,10/13/24 05:15:00 PM,8.76,70.09,,,,
9353,10/13/24 05:20:00 PM,8.78,70.12,,,,
9354,10/13/24 05:25:00 PM,8.76,70.09,,,,
9355,10/13/24 05:30:00 PM,8.78,70.12,,,,
9356,10/13/24 05:35:00 PM,8.78,70.12,,,,
9357,10/13/24 05:40:00 PM,8.76,70.12,,,,
9358,10/13/24 05:45:00 PM,8.78,70.12,,,,
9359,10/13/24 05:50:00 PM,8.75,70.12,,,,
9360,10/13/24 05:55:00 PM,8.78,70.12,,,,
9361,10/13/24 06:00:00 PM,8.78,70.12,,,,
9362,10/13/24 06:05:00 PM,8.78,70.12,,,,
9363,10/13/24 06:10:00 PM,8.76,70.12,,,,
9364,10/13/24 06:15:00 PM,8.78,70.09,,,,
9365,10/13/24 06:20:00 PM,8.78,70.09,,,,
9366,10/13/24 06:25:00 PM,8.79,70.09,,,,
9367,10/13/24 06:30:00 PM,8.78,70.09,,,,
9368,10/13/24 06:35:00 PM,8.79,70.09,,,,
9369,10/13/24 06:40:00 PM,8.78,70.09,,,,
9370,10/13/24 06:45:00 PM,8.78,70.09,,,,
9371,10/13/24 06:50:00 PM,8.79,70.05,,,,
9372,10/13/24 06:55:00 PM,8.78,70.05,,,,
9373,10/13/24 07:00:00 PM,8.79,70.05,,,,
9374,10/13/24 07:05:00 PM,8.78,70.05,,,,
9375,10/13/24 07:10:00 PM,8.79,70.02,,,,
9376,10/13/24 07:15:00 PM,8.78,70.02,,,,
9377,10/13/24 07:20:00 PM,8.80,70.02,,,,
9378,10/13/24 07:25:00 PM,8.80,69.98,,,,
9379,10/13/24 07:30:00 PM,8.79,69.98,,,,
9380,10/13/24 07:35:00 PM,8.79,69.98,,,,
9381,10/13/24 07:40:00 PM,8.79,69.98,,,,
9382,10/13/24 07:45:00 PM,8.79,69.98,,,,
9383,10/13/24 07:50:00 PM,8.79,69.94,,,,
9384,10/13/24 07:55:00 PM,8.78,69.94,,,,
9385,10/13/24 08:00:00 PM,8.79,69.94,,,,
9386,10/13/24 08:05:00 PM,8.79,69.94,,,,
9387,10/13/24 08:10:00 PM,8.80,69.94,,,,
9388,10/13/24 08:15:00 PM,8.76,69.91,,,,
9389,10/13/24 08:20:00 PM,8.81,69.91,,,,
9390,10/13/24 08:25:00 PM,8.79,69.91,,,,
9391,10/13/24 08:30:00 PM,8.79,69.91,,,,
9392,10/13/24 08:35:00 PM,8.79,69.91,,,,
9393,10/13/24 08:40:00 PM,8.80,69.91,,,,
9394,10/13/24 08:45:00 PM,8.79,69.91,,,,
9395,10/13/24 08:50:00 PM,8.80,69.87,,,,
9396,10/13/24 08:55:00 PM,8.80,69.87,,,,
9397,10/13/24 09:00:00 PM,8.80,69.84,,,,
9398,10/13/24 09:05:00 PM,8.80,69.84,,,,
9399,10/13/24 09:10:00 PM,8.80,69.87,,,,
9400,10/13/24 09:15:00 PM,8.81,69.87,,,,
9401,10/13/24 09:20:00 PM,8.80,69.87,,,,
9402,10/13/24 09:25:00 PM,8.80,69.87,,,,
9403,10/13/24 09:30:00 PM,8.79,69.87,,,,
9404,10/13/24 09:35:00 PM,8.79,69.91,,,,
9405,10/13/24 09:40:00 PM,8.80,69.91,,,,
9406,10/13/24 09:45:00 PM,8.80,69.94,,,,
9407,10/13/24 09:50:00 PM,8.79,69.94,,,,
9408,10/13/24 09:55:00 PM,8.80,69.94,,,,
9409,10/13/24 10:00:00 PM,8.78,69.98,,,,
9410,10/13/24 10:05:00 PM,8.78,69.98,,,,
9411,10/13/24 10:10:00 PM,8.78,70.02,,,,
9412,10/13/24 10:15:00 PM,8.76,70.02,,,,
9413,10/13/24 10:20:00 PM,8.76,70.05,,,,
9414,10/13/24 10:25:00 PM,8.76,70.09,,,,
9415,10/13/24 10:30:00 PM,8.75,70.09,,,,
9416,10/13/24 10:35:00 PM,8.76,70.09,,,,
9417,10/13/24 10:40:00 PM,8.76,70.12,,,,
9418,10/13/24 10:45:00 PM,8.75,70.12,,,,
9419,10/13/24 10:50:00 PM,8.76,70.12,,,,
9420,10/13/24 10:55:00 PM,8.76,70.16,,,,
9421,10/13/24 11:00:00 PM,8.75,70.16,,,,
9422,10/13/24 11:05:00 PM,8.75,70.16,,,,
9423,10/13/24 11:10:00 PM,8.76,70.16,,,,
9424,10/13/24 11:15:00 PM,8.76,70.20,,,,
9425,10/13/24 11:20:00 PM,8.74,70.23,,,,
9426,10/13/24 11:25:00 PM,8.74,70.20,,,,
9427,10/13/24 11:30:00 PM,8.74,70.20,,,,
9428,10/13/24 11:35:00 PM,8.75,70.20,,,,
9429,10/13/24 11:40:00 PM,8.74,70.20,,,,
9430,10/13/24 11:45:00 PM,8.74,70.23,,,,
9431,10/13/24 11:50:00 PM,8.74,70.23,,,,
9432,10/13/24 11:55:00 PM,8.75,70.23,,,,
9433,10/14/24 12:00:00 AM,8.74,70.23,,,,
9434,10/14/24 12:05:00 AM,8.74,70.27,,,,
9435,10/14/24 12:10:00 AM,8.74,70.27,,,,
9436,10/14/24 12:15:00 AM,8.74,70.27,,,,
9437,10/14/24 12:20:00 AM,8.73,70.27,,,,
9438,10/14/24 12:25:00 AM,8.74,70.27,,,,
9439,10/14/24 12:30:00 AM,8.73,70.30,,,,
9440,10/14/24 12:35:00 AM,8.74,70.30,,,,
9441,10/14/24 12:40:00 AM,8.73,70.30,,,,
9442,10/14/24 12:45:00 AM,8.72,70.30,,,,
9443,10/14/24 12:50:00 AM,8.72,70.30,,,,
9444,10/14/24 12:55:00 AM,8.73,70.30,,,,
9445,10/14/24 01:00:00 AM,8.73,70.34,,,,
9446,10/14/24 01:05:00 AM,8.72,70.34,,,,
9447,10/14/24 01:10:00 AM,8.73,70.30,,,,
9448,10/14/24 01:15:00 AM,8.74,70.30,,,,
9449,10/14/24 01:20:00 AM,8.73,70.34,,,,
9450,10/14/24 01:25:00 AM,8.73,70.34,,,,
9451,10/14/24 01:30:00 AM,8.73,70.34,,,,
9452,10/14/24 01:35:00 AM,8.72,70.34,,,,
9453,10/14/24 01:40:00 AM,8.73,70.34,,,,
9454,10/14/24 01:45:00 AM,8.73,70.34,,,,
9455,10/14/24 01:50:00 AM,8.72,70.34,,,,
9456,10/14/24 01:55:00 AM,8.72,70.34,,,,
9457,10/14/24 02:00:00 AM,8.72,70.34,,,,
9458,10/14/24 02:05:00 AM,8.71,70.38,,,,
9459,10/14/24 02:10:00 AM,8.72,70.34,,,,
9460,10/14/24 02:15:00 AM,8.71,70.34,,,,
