Plot Title: 21737478,,,,
#,datetime,do.mgl,temp,status
2209,10/3/2024 22:00,7.87,68.65,
2210,10/3/2024 22:05,7.86,68.65,
2211,10/3/2024 22:10,7.87,68.65,
2212,10/3/2024 22:15,7.86,68.61,
2213,10/3/2024 22:20,7.86,68.61,
2214,10/3/2024 22:25,7.85,68.61,
2215,10/3/2024 22:30,7.85,68.61,
2216,10/3/2024 22:35,7.84,68.61,
2217,10/3/2024 22:40,7.85,68.61,
2218,10/3/2024 22:45,7.84,68.61,
2219,10/3/2024 22:50,7.85,68.61,
2220,10/3/2024 22:55,7.85,68.61,
2221,10/3/2024 23:00,7.86,68.58,
2222,10/3/2024 23:05,7.84,68.58,
2223,10/3/2024 23:10,7.82,68.58,
2224,10/3/2024 23:15,7.84,68.58,
2225,10/3/2024 23:20,7.82,68.58,
2226,10/3/2024 23:25,7.84,68.58,
2227,10/3/2024 23:30,7.82,68.54,
2228,10/3/2024 23:35,7.81,68.54,
2229,10/3/2024 23:40,7.8,68.54,
2230,10/3/2024 23:45,7.8,68.54,
2231,10/3/2024 23:50,7.79,68.54,
2232,10/3/2024 23:55,7.79,68.5,
2233,10/4/2024 0:00,7.79,68.5,
2234,10/4/2024 0:05,7.88,68.43,s
2235,10/4/2024 0:10,7.87,68.4,
2236,10/4/2024 0:15,7.87,68.4,
2237,10/4/2024 0:20,7.87,68.4,
2238,10/4/2024 0:25,7.87,68.4,
2239,10/4/2024 0:30,7.87,68.4,
2240,10/4/2024 0:35,7.87,68.4,
2241,10/4/2024 0:40,7.87,68.4,
2242,10/4/2024 0:45,7.87,68.4,
2243,10/4/2024 0:50,7.87,68.4,
2244,10/4/2024 0:55,7.87,68.4,
2245,10/4/2024 1:00,7.86,68.4,
2246,10/4/2024 1:05,7.86,68.4,
2247,10/4/2024 1:10,7.86,68.4,
2248,10/4/2024 1:15,7.86,68.4,
2249,10/4/2024 1:20,7.86,68.4,
2250,10/4/2024 1:25,7.85,68.4,
2251,10/4/2024 1:30,7.86,68.4,
2252,10/4/2024 1:35,7.86,68.4,
2253,10/4/2024 1:40,7.86,68.4,
2254,10/4/2024 1:45,7.82,68.4,
2255,10/4/2024 1:50,7.84,68.4,
2256,10/4/2024 1:55,7.85,68.36,
2257,10/4/2024 2:00,7.84,68.36,
2258,10/4/2024 2:05,7.84,68.36,
2259,10/4/2024 2:10,7.85,68.36,
2260,10/4/2024 2:15,7.85,68.36,
2261,10/4/2024 2:20,7.85,68.36,
2262,10/4/2024 2:25,7.85,68.36,
2263,10/4/2024 2:30,7.85,68.36,
2264,10/4/2024 2:35,7.85,68.36,
2265,10/4/2024 2:40,7.84,68.32,
2266,10/4/2024 2:45,7.84,68.32,
2267,10/4/2024 2:50,7.84,68.32,
2268,10/4/2024 2:55,7.8,68.32,
2269,10/4/2024 3:00,7.78,68.32,
2270,10/4/2024 3:05,7.77,68.32,
2271,10/4/2024 3:10,7.77,68.32,
2272,10/4/2024 3:15,7.76,68.29,
2273,10/4/2024 3:20,7.75,68.29,
2274,10/4/2024 3:25,7.77,68.29,
2275,10/4/2024 3:30,7.78,68.29,
2276,10/4/2024 3:35,7.78,68.29,
2277,10/4/2024 3:40,7.78,68.29,
2278,10/4/2024 3:45,7.77,68.29,
2279,10/4/2024 3:50,7.77,68.29,
2280,10/4/2024 3:55,7.76,68.29,
2281,10/4/2024 4:00,7.75,68.29,
2282,10/4/2024 4:05,7.75,68.29,
2283,10/4/2024 4:10,7.74,68.29,
2284,10/4/2024 4:15,7.74,68.29,
2285,10/4/2024 4:20,7.74,68.29,
2286,10/4/2024 4:25,7.74,68.29,
2287,10/4/2024 4:30,7.72,68.29,
2288,10/4/2024 4:35,7.72,68.29,
2289,10/4/2024 4:40,7.71,68.29,
2290,10/4/2024 4:45,7.71,68.29,
2291,10/4/2024 4:50,7.71,68.29,
2292,10/4/2024 4:55,7.7,68.29,
2293,10/4/2024 5:00,7.7,68.29,
2294,10/4/2024 5:05,7.7,68.29,
2295,10/4/2024 5:10,7.7,68.29,
2296,10/4/2024 5:15,7.7,68.29,
2297,10/4/2024 5:20,7.71,68.32,
2298,10/4/2024 5:25,7.7,68.32,
2299,10/4/2024 5:30,7.7,68.32,
2300,10/4/2024 5:35,7.7,68.32,
2301,10/4/2024 5:40,7.7,68.32,
2302,10/4/2024 5:45,7.7,68.32,
2303,10/4/2024 5:50,7.69,68.32,
2304,10/4/2024 5:55,7.68,68.32,
2305,10/4/2024 6:00,7.67,68.32,
2306,10/4/2024 6:05,7.54,68.36,s
2307,10/4/2024 6:10,7.53,68.36,
2308,10/4/2024 6:15,7.53,68.36,
2309,10/4/2024 6:20,7.52,68.36,
2310,10/4/2024 6:25,7.52,68.36,
2311,10/4/2024 6:30,7.52,68.36,
2312,10/4/2024 6:35,7.52,68.36,
2313,10/4/2024 6:40,7.53,68.36,
2314,10/4/2024 6:45,7.52,68.36,
2315,10/4/2024 6:50,7.52,68.36,
2316,10/4/2024 6:55,7.52,68.36,
2317,10/4/2024 7:00,7.52,68.36,
2318,10/4/2024 7:05,7.5,68.36,
2319,10/4/2024 7:10,7.52,68.36,
2320,10/4/2024 7:15,7.5,68.36,
2321,10/4/2024 7:20,7.5,68.36,
2322,10/4/2024 7:25,7.52,68.36,
2323,10/4/2024 7:30,7.5,68.36,
2324,10/4/2024 7:35,7.5,68.36,
2325,10/4/2024 7:40,7.49,68.36,
2326,10/4/2024 7:45,7.48,68.36,
2327,10/4/2024 7:50,7.49,68.36,
2328,10/4/2024 7:55,7.49,68.36,
2329,10/4/2024 8:00,7.49,68.36,
2330,10/4/2024 8:05,7.49,68.36,
2331,10/4/2024 8:10,7.5,68.36,
2332,10/4/2024 8:15,7.5,68.32,
2333,10/4/2024 8:20,7.5,68.36,
2334,10/4/2024 8:25,7.5,68.32,
2335,10/4/2024 8:30,7.49,68.32,
2336,10/4/2024 8:35,7.44,68.32,
2337,10/4/2024 8:40,7.36,68.32,
2338,10/4/2024 8:45,7.38,68.32,
2339,10/4/2024 8:50,7.4,68.32,
2340,10/4/2024 8:55,7.42,68.32,
2341,10/4/2024 9:00,7.43,68.32,
2342,10/4/2024 9:05,7.44,68.32,
2343,10/4/2024 9:10,7.44,68.29,
2344,10/4/2024 9:15,7.44,68.29,
2345,10/4/2024 9:20,7.45,68.29,
2346,10/4/2024 9:25,7.45,68.29,
2347,10/4/2024 9:30,7.47,68.29,
2348,10/4/2024 9:35,7.46,68.29,
2349,10/4/2024 9:40,7.45,68.29,
2350,10/4/2024 9:45,7.44,68.29,
2351,10/4/2024 9:50,7.42,68.29,
2352,10/4/2024 9:55,7.42,68.29,
2353,10/4/2024 10:00,7.42,68.32,
2354,10/4/2024 10:05,7.42,68.29,
2355,10/4/2024 10:10,7.4,68.32,
2356,10/4/2024 10:15,7.4,68.32,
2357,10/4/2024 10:20,7.4,68.29,
2358,10/4/2024 10:25,7.4,68.29,
2359,10/4/2024 10:30,7.39,68.29,
2360,10/4/2024 10:35,7.39,68.29,
2361,10/4/2024 10:40,7.38,68.32,
2362,10/4/2024 10:45,7.37,68.29,
2363,10/4/2024 10:50,7.37,68.29,
2364,10/4/2024 10:55,7.39,68.29,
2365,10/4/2024 11:00,7.4,68.29,
2366,10/4/2024 11:05,7.39,68.29,
2367,10/4/2024 11:10,7.38,68.29,
2368,10/4/2024 11:15,7.37,68.29,
2369,10/4/2024 11:20,7.37,68.29,
2370,10/4/2024 11:25,7.37,68.29,
2371,10/4/2024 11:30,7.38,68.29,
2372,10/4/2024 11:35,7.38,68.29,
2373,10/4/2024 11:40,7.37,68.29,
2374,10/4/2024 11:45,7.37,68.29,
2375,10/4/2024 11:50,7.36,68.29,
2376,10/4/2024 11:55,7.35,68.29,
2377,10/4/2024 12:00,7.34,68.29,
2378,10/4/2024 12:05,7.81,68.29,s
2379,10/4/2024 12:10,7.82,68.29,
2380,10/4/2024 12:15,7.81,68.29,
2381,10/4/2024 12:20,7.81,68.29,
2382,10/4/2024 12:25,7.82,68.29,
2383,10/4/2024 12:30,7.81,68.29,
2384,10/4/2024 12:35,7.82,68.29,
2385,10/4/2024 12:40,7.81,68.29,
2386,10/4/2024 12:45,7.8,68.29,
2387,10/4/2024 12:50,7.8,68.29,
2388,10/4/2024 12:55,7.8,68.29,
2389,10/4/2024 13:00,7.8,68.29,
2390,10/4/2024 13:05,7.8,68.29,
2391,10/4/2024 13:10,7.8,68.29,
2392,10/4/2024 13:15,7.8,68.29,
2393,10/4/2024 13:20,7.8,68.29,
2394,10/4/2024 13:25,7.8,68.29,
2395,10/4/2024 13:30,7.8,68.29,
2396,10/4/2024 13:35,7.8,68.29,
2397,10/4/2024 13:40,7.8,68.29,
2398,10/4/2024 13:45,7.79,68.29,
2399,10/4/2024 13:50,7.8,68.29,
2400,10/4/2024 13:55,7.79,68.29,
2401,10/4/2024 14:00,7.77,68.25,
2402,10/4/2024 14:05,7.78,68.25,
2403,10/4/2024 14:10,7.77,68.25,
2404,10/4/2024 14:15,7.78,68.25,
2405,10/4/2024 14:20,7.78,68.25,
2406,10/4/2024 14:25,7.75,68.25,
2407,10/4/2024 14:30,7.74,68.25,
2408,10/4/2024 14:35,7.72,68.25,
2409,10/4/2024 14:40,7.7,68.25,
2410,10/4/2024 14:45,7.7,68.25,
2411,10/4/2024 14:50,7.7,68.22,
2412,10/4/2024 14:55,7.7,68.22,
2413,10/4/2024 15:00,7.72,68.22,
2414,10/4/2024 15:05,7.68,68.22,
2415,10/4/2024 15:10,7.67,68.22,
2416,10/4/2024 15:15,7.63,68.22,
2417,10/4/2024 15:20,7.61,68.18,
2418,10/4/2024 15:25,7.63,68.18,
2419,10/4/2024 15:30,7.63,68.18,
2420,10/4/2024 15:35,7.66,68.18,
2421,10/4/2024 15:40,7.64,68.18,
2422,10/4/2024 15:45,7.64,68.18,
2423,10/4/2024 15:50,7.65,68.14,
2424,10/4/2024 15:55,7.67,68.14,
2425,10/4/2024 16:00,7.64,68.14,
2426,10/4/2024 16:05,7.66,68.14,
2427,10/4/2024 16:10,7.65,68.14,
2428,10/4/2024 16:15,7.65,68.18,
2429,10/4/2024 16:20,7.6,68.18,
2430,10/4/2024 16:25,7.56,68.18,
2431,10/4/2024 16:30,7.57,68.18,
2432,10/4/2024 16:35,7.57,68.18,
2433,10/4/2024 16:40,7.49,68.22,
2434,10/4/2024 16:45,7.53,68.22,
2435,10/4/2024 16:50,7.5,68.22,
2436,10/4/2024 16:55,7.52,68.25,
2437,10/4/2024 17:00,7.46,68.29,
2438,10/4/2024 17:05,7.36,68.32,
2439,10/4/2024 17:10,7.34,68.36,
2440,10/4/2024 17:15,7.27,68.4,
2441,10/4/2024 17:20,7.25,68.4,
2442,10/4/2024 17:25,7.18,68.43,
2443,10/4/2024 17:30,7.24,68.47,
2444,10/4/2024 17:35,7.22,68.47,
2445,10/4/2024 17:40,7.23,68.47,
2446,10/4/2024 17:45,7.24,68.5,
2447,10/4/2024 17:50,7.24,68.5,
2448,10/4/2024 17:55,7.24,68.54,
2449,10/4/2024 18:00,7.26,68.54,
2450,10/4/2024 18:05,7.91,68.65,s
2451,10/4/2024 18:10,7.9,68.72,
2452,10/4/2024 18:15,7.9,68.72,
2453,10/4/2024 18:20,7.9,68.72,
2454,10/4/2024 18:25,7.89,68.72,
2455,10/4/2024 18:30,7.89,68.72,
2456,10/4/2024 18:35,7.89,68.72,
2457,10/4/2024 18:40,7.88,68.72,
2458,10/4/2024 18:45,7.89,68.72,
2459,10/4/2024 18:50,7.88,68.72,
2460,10/4/2024 18:55,7.88,68.72,
2461,10/4/2024 19:00,7.87,68.72,
2462,10/4/2024 19:05,7.87,68.72,
2463,10/4/2024 19:10,7.86,68.72,
2464,10/4/2024 19:15,7.84,68.72,
2465,10/4/2024 19:20,7.79,68.72,
2466,10/4/2024 19:25,7.77,68.72,
2467,10/4/2024 19:30,7.77,68.68,
2468,10/4/2024 19:35,7.78,68.68,
2469,10/4/2024 19:40,7.78,68.68,
2470,10/4/2024 19:45,7.78,68.68,
2471,10/4/2024 19:50,7.79,68.68,
2472,10/4/2024 19:55,7.8,68.68,
2473,10/4/2024 20:00,7.81,68.68,
2474,10/4/2024 20:05,7.81,68.68,
2475,10/4/2024 20:10,7.81,68.68,
2476,10/4/2024 20:15,7.81,68.68,
2477,10/4/2024 20:20,7.81,68.68,
2478,10/4/2024 20:25,7.81,68.68,
2479,10/4/2024 20:30,7.8,68.68,
2480,10/4/2024 20:35,7.8,68.68,
2481,10/4/2024 20:40,7.8,68.68,
2482,10/4/2024 20:45,7.8,68.68,
2483,10/4/2024 20:50,7.79,68.68,
2484,10/4/2024 20:55,7.79,68.68,
2485,10/4/2024 21:00,7.77,68.72,
2486,10/4/2024 21:05,7.76,68.68,
2487,10/4/2024 21:10,7.74,68.68,
2488,10/4/2024 21:15,7.71,68.68,
2489,10/4/2024 21:20,7.7,68.68,
2490,10/4/2024 21:25,7.74,68.68,
2491,10/4/2024 21:30,7.72,68.68,
2492,10/4/2024 21:35,7.7,68.68,
2493,10/4/2024 21:40,7.68,68.68,
2494,10/4/2024 21:45,7.66,68.68,
2495,10/4/2024 21:50,7.6,68.68,
2496,10/4/2024 21:55,7.28,68.68,
2497,10/4/2024 22:00,6.96,68.68,
2498,10/4/2024 22:05,7.14,68.65,
2499,10/4/2024 22:10,7.53,68.65,
2500,10/4/2024 22:15,7.59,68.65,
2501,10/4/2024 22:20,7.56,68.65,
2502,10/4/2024 22:25,7.5,68.65,
2503,10/4/2024 22:30,7.43,68.65,
2504,10/4/2024 22:35,7.42,68.65,
2505,10/4/2024 22:40,7.4,68.65,
2506,10/4/2024 22:45,7.4,68.61,
2507,10/4/2024 22:50,7.39,68.61,
2508,10/4/2024 22:55,7.4,68.61,
2509,10/4/2024 23:00,7.42,68.61,
2510,10/4/2024 23:05,7.39,68.61,
2511,10/4/2024 23:10,7.38,68.61,
2512,10/4/2024 23:15,7.38,68.61,
2513,10/4/2024 23:20,7.38,68.61,
2514,10/4/2024 23:25,7.39,68.61,
2515,10/4/2024 23:30,7.37,68.61,
2516,10/4/2024 23:35,7.37,68.61,
2517,10/4/2024 23:40,7.37,68.61,
2518,10/4/2024 23:45,7.37,68.61,
2519,10/4/2024 23:50,7.38,68.61,
2520,10/4/2024 23:55,7.37,68.61,
2521,10/5/2024 0:00,7.38,68.61,
2522,10/5/2024 0:05,7.67,68.61,s
2523,10/5/2024 0:10,7.66,68.58,
2524,10/5/2024 0:15,7.66,68.58,
2525,10/5/2024 0:20,7.66,68.58,
2526,10/5/2024 0:25,7.66,68.58,
2527,10/5/2024 0:30,7.66,68.58,
2528,10/5/2024 0:35,7.66,68.58,
2529,10/5/2024 0:40,7.66,68.58,
2530,10/5/2024 0:45,7.66,68.58,
2531,10/5/2024 0:50,7.66,68.58,
2532,10/5/2024 0:55,7.66,68.58,
2533,10/5/2024 1:00,7.66,68.58,
2534,10/5/2024 1:05,7.66,68.58,
2535,10/5/2024 1:10,7.65,68.58,
2536,10/5/2024 1:15,7.65,68.54,
2537,10/5/2024 1:20,7.65,68.54,
2538,10/5/2024 1:25,7.64,68.54,
2539,10/5/2024 1:30,7.63,68.54,
2540,10/5/2024 1:35,7.61,68.54,
2541,10/5/2024 1:40,7.59,68.54,
2542,10/5/2024 1:45,7.59,68.54,
2543,10/5/2024 1:50,7.56,68.54,
2544,10/5/2024 1:55,7.54,68.5,
2545,10/5/2024 2:00,7.56,68.5,
2546,10/5/2024 2:05,7.57,68.5,
2547,10/5/2024 2:10,7.56,68.5,
2548,10/5/2024 2:15,7.53,68.5,
2549,10/5/2024 2:20,7.5,68.5,
2550,10/5/2024 2:25,7.46,68.5,
2551,10/5/2024 2:30,7.47,68.47,
2552,10/5/2024 2:35,7.46,68.47,
2553,10/5/2024 2:40,7.48,68.47,
2554,10/5/2024 2:45,7.48,68.47,
2555,10/5/2024 2:50,7.53,68.47,
2556,10/5/2024 2:55,7.55,68.47,
2557,10/5/2024 3:00,7.54,68.43,
2558,10/5/2024 3:05,7.53,68.43,
2559,10/5/2024 3:10,7.5,68.43,
2560,10/5/2024 3:15,7.5,68.43,
2561,10/5/2024 3:20,7.5,68.43,
2562,10/5/2024 3:25,7.49,68.43,
2563,10/5/2024 3:30,7.5,68.43,
2564,10/5/2024 3:35,7.48,68.43,
2565,10/5/2024 3:40,7.47,68.4,
2566,10/5/2024 3:45,7.48,68.4,
2567,10/5/2024 3:50,7.48,68.4,
2568,10/5/2024 3:55,7.48,68.4,
2569,10/5/2024 4:00,7.47,68.4,
2570,10/5/2024 4:05,7.49,68.4,
2571,10/5/2024 4:10,7.5,68.4,
2572,10/5/2024 4:15,7.48,68.4,
2573,10/5/2024 4:20,7.48,68.36,
2574,10/5/2024 4:25,7.46,68.36,
2575,10/5/2024 4:30,7.42,68.36,
2576,10/5/2024 4:35,7.43,68.36,
2577,10/5/2024 4:40,7.43,68.36,
2578,10/5/2024 4:45,7.42,68.36,
2579,10/5/2024 4:50,7.42,68.36,
2580,10/5/2024 4:55,7.42,68.36,
2581,10/5/2024 5:00,7.4,68.36,
2582,10/5/2024 5:05,7.4,68.36,
2583,10/5/2024 5:10,7.39,68.36,
2584,10/5/2024 5:15,7.39,68.36,
2585,10/5/2024 5:20,7.38,68.32,
2586,10/5/2024 5:25,7.38,68.32,
2587,10/5/2024 5:30,7.36,68.32,
2588,10/5/2024 5:35,7.37,68.32,
2589,10/5/2024 5:40,7.36,68.32,
2590,10/5/2024 5:45,7.34,68.32,
2591,10/5/2024 5:50,7.33,68.32,
2592,10/5/2024 5:55,7.33,68.32,
2593,10/5/2024 6:00,7.33,68.32,
2594,10/5/2024 6:05,7.5,68.32,s
2595,10/5/2024 6:10,7.5,68.32,
2596,10/5/2024 6:15,7.5,68.32,
2597,10/5/2024 6:20,7.49,68.32,
2598,10/5/2024 6:25,7.49,68.32,
2599,10/5/2024 6:30,7.49,68.32,
2600,10/5/2024 6:35,7.49,68.32,
2601,10/5/2024 6:40,7.49,68.32,
2602,10/5/2024 6:45,7.49,68.32,
2603,10/5/2024 6:50,7.49,68.32,
2604,10/5/2024 6:55,7.49,68.32,
2605,10/5/2024 7:00,7.49,68.32,
2606,10/5/2024 7:05,7.48,68.32,
2607,10/5/2024 7:10,7.48,68.36,
2608,10/5/2024 7:15,7.48,68.36,
2609,10/5/2024 7:20,7.48,68.32,
2610,10/5/2024 7:25,7.48,68.36,
2611,10/5/2024 7:30,7.48,68.36,
2612,10/5/2024 7:35,7.47,68.32,
2613,10/5/2024 7:40,7.48,68.36,
2614,10/5/2024 7:45,7.46,68.36,
2615,10/5/2024 7:50,7.46,68.36,
2616,10/5/2024 7:55,7.47,68.36,
2617,10/5/2024 8:00,7.46,68.36,
2618,10/5/2024 8:05,7.46,68.36,
2619,10/5/2024 8:10,7.46,68.36,
2620,10/5/2024 8:15,7.45,68.36,
2621,10/5/2024 8:20,7.46,68.36,
2622,10/5/2024 8:25,7.45,68.36,
2623,10/5/2024 8:30,7.45,68.36,
2624,10/5/2024 8:35,7.44,68.36,
2625,10/5/2024 8:40,7.44,68.36,
2626,10/5/2024 8:45,7.43,68.36,
2627,10/5/2024 8:50,7.42,68.36,
2628,10/5/2024 8:55,7.42,68.36,
2629,10/5/2024 9:00,7.39,68.36,
2630,10/5/2024 9:05,7.37,68.36,
2631,10/5/2024 9:10,7.38,68.36,
2632,10/5/2024 9:15,7.37,68.36,
2633,10/5/2024 9:20,7.35,68.36,
2634,10/5/2024 9:25,7.35,68.36,
2635,10/5/2024 9:30,7.33,68.36,
2636,10/5/2024 9:35,7.32,68.36,
2637,10/5/2024 9:40,7.31,68.36,
2638,10/5/2024 9:45,7.26,68.36,
2639,10/5/2024 9:50,7.26,68.36,
2640,10/5/2024 9:55,7.27,68.36,
2641,10/5/2024 10:00,7.06,68.36,
2642,10/5/2024 10:05,7.24,68.36,
2643,10/5/2024 10:10,7.26,68.36,
2644,10/5/2024 10:15,7.27,68.36,
2645,10/5/2024 10:20,7.27,68.36,
2646,10/5/2024 10:25,7.27,68.36,
2647,10/5/2024 10:30,7.26,68.36,
2648,10/5/2024 10:35,7.25,68.36,
2649,10/5/2024 10:40,7.23,68.36,
2650,10/5/2024 10:45,7.22,68.36,
2651,10/5/2024 10:50,7.22,68.36,
2652,10/5/2024 10:55,7.21,68.4,
2653,10/5/2024 11:00,7.21,68.4,
2654,10/5/2024 11:05,7.15,68.4,
2655,10/5/2024 11:10,7.17,68.36,
2656,10/5/2024 11:15,7.22,68.36,
2657,10/5/2024 11:20,7.2,68.4,
2658,10/5/2024 11:25,7.17,68.4,
2659,10/5/2024 11:30,7.22,68.36,
2660,10/5/2024 11:35,7.06,68.36,
2661,10/5/2024 11:40,6.99,68.36,
2662,10/5/2024 11:45,6.95,68.36,
2663,10/5/2024 11:50,7,68.36,
2664,10/5/2024 11:55,7.02,68.36,
2665,10/5/2024 12:00,7.02,68.36,
2666,10/5/2024 12:05,7.89,68.47,s
2667,10/5/2024 12:10,7.88,68.5,
2668,10/5/2024 12:15,7.88,68.5,
2669,10/5/2024 12:20,7.88,68.5,
2670,10/5/2024 12:25,7.88,68.5,
2671,10/5/2024 12:30,7.87,68.5,
2672,10/5/2024 12:35,7.87,68.5,
2673,10/5/2024 12:40,7.86,68.5,
2674,10/5/2024 12:45,7.86,68.5,
2675,10/5/2024 12:50,7.86,68.5,
2676,10/5/2024 12:55,7.84,68.54,
2677,10/5/2024 13:00,7.82,68.54,
2678,10/5/2024 13:05,7.84,68.54,
2679,10/5/2024 13:10,7.84,68.54,
2680,10/5/2024 13:15,7.84,68.54,
2681,10/5/2024 13:20,7.82,68.58,
2682,10/5/2024 13:25,7.79,68.58,
2683,10/5/2024 13:30,7.8,68.58,
2684,10/5/2024 13:35,7.81,68.58,
2685,10/5/2024 13:40,7.81,68.58,
2686,10/5/2024 13:45,7.77,68.61,
2687,10/5/2024 13:50,7.79,68.61,
2688,10/5/2024 13:55,7.78,68.61,
2689,10/5/2024 14:00,7.78,68.61,
2690,10/5/2024 14:05,7.77,68.61,
2691,10/5/2024 14:10,7.75,68.65,
2692,10/5/2024 14:15,7.76,68.65,
2693,10/5/2024 14:20,7.77,68.65,
2694,10/5/2024 14:25,7.77,68.65,
2695,10/5/2024 14:30,7.76,68.65,
2696,10/5/2024 14:35,7.74,68.68,
2697,10/5/2024 14:40,7.72,68.68,
2698,10/5/2024 14:45,7.74,68.68,
2699,10/5/2024 14:50,7.74,68.68,
2700,10/5/2024 14:55,7.74,68.68,
2701,10/5/2024 15:00,7.68,68.72,
2702,10/5/2024 15:05,7.66,68.72,
2703,10/5/2024 15:10,7.67,68.72,
2704,10/5/2024 15:15,7.66,68.72,
2705,10/5/2024 15:20,7.64,68.76,
2706,10/5/2024 15:25,7.65,68.76,
2707,10/5/2024 15:30,7.6,68.76,
2708,10/5/2024 15:35,7.6,68.76,
2709,10/5/2024 15:40,7.61,68.76,
2710,10/5/2024 15:45,7.6,68.79,
2711,10/5/2024 15:50,7.58,68.79,
2712,10/5/2024 15:55,7.57,68.79,
2713,10/5/2024 16:00,7.57,68.79,
2714,10/5/2024 16:05,7.56,68.79,
2715,10/5/2024 16:10,7.63,68.79,
2716,10/5/2024 16:15,7.61,68.76,
2717,10/5/2024 16:20,7.64,68.76,
2718,10/5/2024 16:25,7.66,68.76,
2719,10/5/2024 16:30,7.66,68.76,
2720,10/5/2024 16:35,7.6,68.72,
2721,10/5/2024 16:40,7.5,68.72,
2722,10/5/2024 16:45,7.59,68.76,
2723,10/5/2024 16:50,7.57,68.76,
2724,10/5/2024 16:55,7.57,68.76,
2725,10/5/2024 17:00,7.56,68.76,
2726,10/5/2024 17:05,7.54,68.76,
2727,10/5/2024 17:10,7.53,68.76,
2728,10/5/2024 17:15,7.52,68.76,
2729,10/5/2024 17:20,7.49,68.79,
2730,10/5/2024 17:25,7.47,68.79,
2731,10/5/2024 17:30,7.4,68.79,
2732,10/5/2024 17:35,7.38,68.83,
2733,10/5/2024 17:40,7.43,68.83,
2734,10/5/2024 17:45,7.4,68.83,
2735,10/5/2024 17:50,7.38,68.83,
2736,10/5/2024 17:55,7.36,68.83,
2737,10/5/2024 18:00,7.26,68.83,
2738,10/5/2024 18:05,8.39,68.9,s
2739,10/5/2024 18:10,8.39,68.9,
2740,10/5/2024 18:15,8.39,68.94,
2741,10/5/2024 18:20,8.4,68.94,
2742,10/5/2024 18:25,8.39,68.94,
2743,10/5/2024 18:30,8.39,68.9,
2744,10/5/2024 18:35,8.36,68.9,
2745,10/5/2024 18:40,8.36,68.9,
2746,10/5/2024 18:45,8.36,68.9,
2747,10/5/2024 18:50,8.35,68.9,
2748,10/5/2024 18:55,8.35,68.9,
2749,10/5/2024 19:00,8.35,68.86,
2750,10/5/2024 19:05,8.35,68.86,
2751,10/5/2024 19:10,8.34,68.86,
2752,10/5/2024 19:15,8.34,68.86,
2753,10/5/2024 19:20,8.34,68.86,
2754,10/5/2024 19:25,8.32,68.83,
2755,10/5/2024 19:30,8.32,68.83,
2756,10/5/2024 19:35,8.32,68.83,
2757,10/5/2024 19:40,8.3,68.83,
2758,10/5/2024 19:45,8.28,68.83,
2759,10/5/2024 19:50,8.27,68.79,
2760,10/5/2024 19:55,8.28,68.79,
2761,10/5/2024 20:00,8.27,68.79,
2762,10/5/2024 20:05,8.25,68.76,
2763,10/5/2024 20:10,8.25,68.76,
2764,10/5/2024 20:15,8.22,68.76,
2765,10/5/2024 20:20,8.23,68.72,
2766,10/5/2024 20:25,8.2,68.72,
2767,10/5/2024 20:30,8.12,68.68,
2768,10/5/2024 20:35,8.13,68.68,
2769,10/5/2024 20:40,8.12,68.68,
2770,10/5/2024 20:45,8.16,68.65,
2771,10/5/2024 20:50,8.14,68.65,
2772,10/5/2024 20:55,8.11,68.65,
2773,10/5/2024 21:00,8.12,68.65,
2774,10/5/2024 21:05,8.19,68.61,
2775,10/5/2024 21:10,8.19,68.61,
2776,10/5/2024 21:15,8.18,68.61,
2777,10/5/2024 21:20,8.18,68.61,
2778,10/5/2024 21:25,8.14,68.61,
2779,10/5/2024 21:30,8.12,68.58,
2780,10/5/2024 21:35,8.11,68.58,
2781,10/5/2024 21:40,8.1,68.58,
2782,10/5/2024 21:45,8.12,68.58,
2783,10/5/2024 21:50,8.1,68.58,
2784,10/5/2024 21:55,8.11,68.54,
2785,10/5/2024 22:00,8.09,68.54,
2786,10/5/2024 22:05,8.07,68.54,
2787,10/5/2024 22:10,8.07,68.54,
2788,10/5/2024 22:15,8.06,68.54,
2789,10/5/2024 22:20,8.06,68.54,
2790,10/5/2024 22:25,8.04,68.5,
2791,10/5/2024 22:30,8.06,68.5,
2792,10/5/2024 22:35,8.07,68.5,
2793,10/5/2024 22:40,8.07,68.5,
2794,10/5/2024 22:45,8.04,68.5,
2795,10/5/2024 22:50,8.03,68.5,
2796,10/5/2024 22:55,8.03,68.5,
2797,10/5/2024 23:00,8.03,68.47,
2798,10/5/2024 23:05,8.02,68.47,
2799,10/5/2024 23:10,8.01,68.47,
2800,10/5/2024 23:15,8,68.43,
2801,10/5/2024 23:20,8,68.43,
2802,10/5/2024 23:25,8,68.43,
2803,10/5/2024 23:30,7.98,68.43,
2804,10/5/2024 23:35,7.99,68.4,
2805,10/5/2024 23:40,7.99,68.4,
2806,10/5/2024 23:45,7.95,68.4,
2807,10/5/2024 23:50,7.95,68.4,
2808,10/5/2024 23:55,7.96,68.4,
2809,10/6/2024 0:00,7.93,68.4,
2810,10/6/2024 0:05,7.84,68.32,s
2811,10/6/2024 0:10,7.84,68.32,
2812,10/6/2024 0:15,7.84,68.32,
2813,10/6/2024 0:20,7.84,68.32,
2814,10/6/2024 0:25,7.84,68.32,
2815,10/6/2024 0:30,7.84,68.32,
